employee_id,project_name,client_name,start_date,end_date,billable
212874,SLA Helpdesk Migration,TelcoGroup,2020-05-27,2023-07-04,True
212881,Digital Brand Relaunch,RetailCorp,2020-07-18,,True
212883,SLA Helpdesk Migration,TelcoGroup,2020-09-09,,True
212885,SEO & Content Campaign,Internal,2020-03-18,2020-12-21,False
212890,Digital Brand Relaunch,RetailCorp,2020-06-16,,True
212896,Apollo Core,Microsoft,2020-11-24,,True
212915,Orion API,Amazon,2020-12-19,,True
212929,SLA Helpdesk Migration,TelcoGroup,2020-12-21,,True
212942,Orion API,Amazon,2020-01-01,2020-12-27,True
212956,CloudMigrate v2,Oracle,2020-07-05,,True
212961,Phoenix Rewrite,Google,2020-01-01,2020-07-12,True
212962,SEO & Content Campaign,Internal,2020-02-07,,False
212964,Recruitment Automation,Internal,2020-08-17,,False
212982,Digital Brand Relaunch,RetailCorp,2020-04-04,,True
212985,SEO & Content Campaign,Internal,2020-01-01,,False
212989,CRM Integration,Salesforce,2020-11-26,2023-06-23,True
213006,SEO & Content Campaign,Internal,2020-08-21,,False
213016,Digital Brand Relaunch,RetailCorp,2020-04-27,2021-12-18,True
213018,SEO & Content Campaign,Internal,2020-01-01,2020-08-03,False
213020,Orion API,Amazon,2020-03-25,,True
213030,SEO & Content Campaign,Internal,2020-10-24,,False
213038,AI Recommendation Engine,Internal,2020-01-27,,False
213048,Recruitment Automation,Internal,2020-12-22,2024-05-20,False
213053,Global Account Pitching,TechGiant,2020-01-01,2020-09-27,True
213054,Global Account Pitching,TechGiant,2020-10-06,,True
213059,Kubernetes Migration,Infosys,2020-07-01,,True
213065,Tax Calculator Portal,Internal,2020-04-25,,False
213077,Phoenix Rewrite,Google,2020-08-23,2024-07-20,True
213081,SEO & Content Campaign,Internal,2020-07-24,2022-12-28,False
213089,CloudMigrate v2,Oracle,2020-04-13,2020-12-08,True
213110,Retail Analytics,Adobe,2020-04-08,,True
213112,Phoenix Rewrite,Google,2020-06-17,,True
213115,SLA Helpdesk Migration,TelcoGroup,2020-10-20,,True
213121,Vulnerability Patcher,Internal,2020-09-16,,False
213124,Kubernetes Migration,Infosys,2020-06-11,2020-12-25,True
213129,DevOps Automation,Internal,2020-10-10,2022-02-16,False
213134,Vulnerability Patcher,Internal,2020-07-24,,False
213160,Global Account Pitching,TechGiant,2020-12-20,,True
213161,CRM Integration,Salesforce,2020-08-13,,True
213182,Phoenix Rewrite,Google,2020-02-01,,True
213184,Global Account Pitching,TechGiant,2020-11-27,,True
213193,Tax Calculator Portal,Internal,2020-10-10,,False
213203,Penetration Testing,Accenture,2020-10-09,,True
213212,CRM Integration,Salesforce,2020-09-09,,True
213229,DevOps Automation,Internal,2020-03-31,,False
213234,DataHub Predictive,JP Morgan,2020-12-03,,True
213255,Phoenix Rewrite,Google,2020-02-06,,True
213280,DevOps Automation,Internal,2020-09-21,2020-10-03,False
213281,Penetration Testing,Accenture,2020-01-01,2020-09-26,True
213297,Phoenix Rewrite,Google,2020-04-10,,True
213304,Retail Analytics,Adobe,2020-07-05,,True
213313,Tax Calculator Portal,Internal,2020-01-01,,False
213323,Recruitment Automation,Internal,2020-07-20,,False
213329,PeopleLens Portal,Internal,2020-11-25,,False
213334,DevOps Automation,Internal,2020-09-10,2025-10-31,False
213336,Global Account Pitching,TechGiant,2020-02-21,,True
213338,Global Account Pitching,TechGiant,2020-12-22,,True
213341,CloudMigrate v2,Oracle,2020-09-19,,True
213345,Sentinel Security,Deloitte,2020-06-21,,True
213359,Digital Brand Relaunch,RetailCorp,2020-01-01,,True
213365,CloudMigrate v2,Oracle,2020-07-25,2023-06-05,True
213378,Penetration Testing,Accenture,2020-11-12,,True
213385,Sentinel Security,Deloitte,2020-12-17,2025-05-29,True
213391,DevOps Automation,Internal,2020-01-01,2020-11-29,False
213442,Ledger Reconciliation,TCS,2020-11-13,,True
213448,PeopleLens Portal,Internal,2020-02-27,,False
213450,Global Account Pitching,TechGiant,2020-01-01,2023-08-26,True
213456,Phoenix Rewrite,Google,2020-10-27,,True
213459,Kubernetes Migration,Infosys,2020-12-14,2023-02-17,True
213463,PeopleLens Portal,Internal,2020-12-28,,False
213481,Global Account Pitching,TechGiant,2020-10-15,,True
213484,SLA Helpdesk Migration,TelcoGroup,2020-12-28,2022-10-17,True
213499,Orion API,Amazon,2020-01-01,2020-09-21,True
213502,Tax Calculator Portal,Internal,2020-01-01,,False
213503,AI Recommendation Engine,Internal,2020-01-01,,False
213510,Digital Brand Relaunch,RetailCorp,2020-01-01,,True
213517,AI Recommendation Engine,Internal,2020-09-17,,False
213521,Desktop Automation Support,Internal,2020-01-17,,False
213524,Tax Calculator Portal,Internal,2020-05-03,,False
213525,CloudMigrate v2,Oracle,2020-12-17,,True
213530,DevOps Automation,Internal,2020-05-13,2024-05-05,False
213552,Desktop Automation Support,Internal,2020-01-01,2020-10-14,False
213554,Orion API,Amazon,2020-11-25,2022-08-08,True
213561,Retail Analytics,Adobe,2020-01-01,,True
213563,Ledger Reconciliation,TCS,2020-11-12,,True
213565,SEO & Content Campaign,Internal,2020-02-17,2020-10-21,False
213566,Recruitment Automation,Internal,2020-07-25,,False
213576,AI Recommendation Engine,Internal,2020-01-30,2023-04-30,False
213578,Tax Calculator Portal,Internal,2020-10-29,,False
213588,DataHub Predictive,JP Morgan,2020-03-30,,True
213598,Recruitment Automation,Internal,2020-05-21,,False
213604,SLA Helpdesk Migration,TelcoGroup,2020-04-12,2020-10-15,True
213606,CloudMigrate v2,Oracle,2020-11-30,,True
213609,PeopleLens Portal,Internal,2020-03-04,2020-09-27,False
213613,Tax Calculator Portal,Internal,2020-01-01,2020-10-25,False
213615,CRM Integration,Salesforce,2020-05-05,,True
213616,CRM Integration,Salesforce,2020-09-05,,True
213652,Global Account Pitching,TechGiant,2020-09-16,,True
213653,Global Account Pitching,TechGiant,2020-02-04,2023-02-03,True
213655,Recruitment Automation,Internal,2020-01-01,,False
213656,Desktop Automation Support,Internal,2020-01-08,2020-08-20,False
213666,Recruitment Automation,Internal,2020-02-20,2020-12-01,False
213667,Desktop Automation Support,Internal,2020-05-03,,False
213671,CRM Integration,Salesforce,2020-01-01,2020-07-08,True
213678,Sentinel Security,Deloitte,2020-10-09,2024-06-08,True
213684,SLA Helpdesk Migration,TelcoGroup,2020-01-30,,True
213687,Tax Calculator Portal,Internal,2020-03-04,,False
213692,CloudMigrate v2,Oracle,2020-03-14,2020-12-24,True
213696,Phoenix Rewrite,Google,2020-03-29,,True
213701,Vulnerability Patcher,Internal,2020-11-21,,False
213723,Recruitment Automation,Internal,2020-01-02,2020-08-10,False
213730,Orion API,Amazon,2020-10-26,,True
213731,Vulnerability Patcher,Internal,2020-11-30,2025-08-10,False
213736,Ledger Reconciliation,TCS,2020-06-16,,True
213738,SLA Helpdesk Migration,TelcoGroup,2020-02-06,2020-10-07,True
213740,Tax Calculator Portal,Internal,2020-07-11,,False
213749,Apollo Core,Microsoft,2020-01-01,,True
213753,SLA Helpdesk Migration,TelcoGroup,2020-07-10,,True
213754,SLA Helpdesk Migration,TelcoGroup,2020-09-16,,True
213756,Recruitment Automation,Internal,2020-06-22,,False
213761,PeopleLens Portal,Internal,2020-05-21,,False
213764,Desktop Automation Support,Internal,2020-08-20,,False
213765,Tax Calculator Portal,Internal,2020-12-22,,False
213777,Recruitment Automation,Internal,2020-10-06,,False
213780,AI Recommendation Engine,Internal,2020-06-06,,False
213783,Recruitment Automation,Internal,2020-02-05,,False
213784,Tax Calculator Portal,Internal,2020-04-17,,False
213785,Recruitment Automation,Internal,2020-09-23,,False
213792,SLA Helpdesk Migration,TelcoGroup,2020-03-02,,True
213793,Retail Analytics,Adobe,2020-11-03,,True
213794,PeopleLens Portal,Internal,2020-11-11,,False
213804,Global Account Pitching,TechGiant,2020-07-04,,True
213817,Phoenix Rewrite,Google,2020-12-01,,True
213826,SEO & Content Campaign,Internal,2020-09-22,,False
213829,Tax Calculator Portal,Internal,2020-01-01,2020-08-21,False
213831,SEO & Content Campaign,Internal,2020-01-01,,False
213845,Vulnerability Patcher,Internal,2020-12-06,,False
213856,SLA Helpdesk Migration,TelcoGroup,2020-12-24,,True
213867,CloudMigrate v2,Oracle,2020-03-18,2020-11-11,True
213880,Orion API,Amazon,2020-01-01,,True
213886,SEO & Content Campaign,Internal,2020-01-01,,False
213887,Orion API,Amazon,2020-07-24,,True
213893,Global Account Pitching,TechGiant,2020-12-17,2021-05-24,True
213901,Ledger Reconciliation,TCS,2020-01-01,2020-11-30,True
213913,Digital Brand Relaunch,RetailCorp,2020-07-14,,True
213922,Digital Brand Relaunch,RetailCorp,2020-10-29,,True
213932,Tax Calculator Portal,Internal,2020-04-23,,False
213939,PeopleLens Portal,Internal,2020-09-06,,False
213946,CRM Integration,Salesforce,2020-08-28,,True
213949,Global Account Pitching,TechGiant,2020-04-12,,True
213959,Penetration Testing,Accenture,2020-06-08,,True
213986,Ledger Reconciliation,TCS,2020-05-20,2022-07-12,True
213987,Sentinel Security,Deloitte,2020-04-28,,True
213989,CRM Integration,Salesforce,2020-05-18,,True
213997,Retail Analytics,Adobe,2020-10-27,,True
213998,PeopleLens Portal,Internal,2020-01-01,,False
214002,Orion API,Amazon,2020-01-04,2020-09-01,True
214003,Phoenix Rewrite,Google,2020-08-08,,True
214012,DataHub Predictive,JP Morgan,2020-09-28,,True
214013,PeopleLens Portal,Internal,2020-06-28,,False
214016,Vulnerability Patcher,Internal,2020-01-24,,False
214018,Retail Analytics,Adobe,2020-01-01,,True
214022,Tax Calculator Portal,Internal,2020-05-02,,False
214024,Recruitment Automation,Internal,2020-02-29,2020-09-19,False
214025,DataHub Predictive,JP Morgan,2020-08-23,,True
214042,Global Account Pitching,TechGiant,2020-11-19,2025-03-07,True
214054,Global Account Pitching,TechGiant,2020-04-12,2020-12-01,True
214055,Retail Analytics,Adobe,2020-01-01,2020-10-08,True
214056,SEO & Content Campaign,Internal,2020-01-12,,False
214069,Digital Brand Relaunch,RetailCorp,2020-05-18,,True
214076,Phoenix Rewrite,Google,2020-02-17,2020-12-10,True
214081,Global Account Pitching,TechGiant,2020-12-31,,True
214089,CRM Integration,Salesforce,2020-04-01,2023-06-30,True
214100,Retail Analytics,Adobe,2020-08-19,,True
214103,Digital Brand Relaunch,RetailCorp,2020-12-27,,True
214105,Vulnerability Patcher,Internal,2020-10-10,,False
214108,AI Recommendation Engine,Internal,2020-02-26,,False
214115,Digital Brand Relaunch,RetailCorp,2020-05-31,,True
214118,Kubernetes Migration,Infosys,2020-01-01,2020-11-20,True
214135,PeopleLens Portal,Internal,2020-06-16,,False
214145,Tax Calculator Portal,Internal,2020-01-01,,False
214155,Digital Brand Relaunch,RetailCorp,2020-11-03,,True
214168,Phoenix Rewrite,Google,2020-08-05,,True
214174,CRM Integration,Salesforce,2020-11-03,,True
214181,SLA Helpdesk Migration,TelcoGroup,2020-01-10,,True
214186,SLA Helpdesk Migration,TelcoGroup,2020-11-01,,True
214187,DevOps Automation,Internal,2020-07-02,2023-11-08,False
214192,SEO & Content Campaign,Internal,2020-01-01,2022-12-24,False
214193,Kubernetes Migration,Infosys,2020-01-01,2020-12-07,True
214194,Recruitment Automation,Internal,2020-07-30,,False
214197,PeopleLens Portal,Internal,2020-03-30,2023-02-26,False
214202,PeopleLens Portal,Internal,2020-06-25,2023-06-05,False
214205,Digital Brand Relaunch,RetailCorp,2020-01-01,2020-07-11,True
214208,DataHub Predictive,JP Morgan,2020-01-01,2020-12-01,True
214210,Kubernetes Migration,Infosys,2020-06-25,,True
214213,Ledger Reconciliation,TCS,2020-10-02,,True
214214,Digital Brand Relaunch,RetailCorp,2020-02-23,2020-09-03,True
214215,Recruitment Automation,Internal,2020-03-03,,False
214219,Kubernetes Migration,Infosys,2020-01-01,,True
214225,Digital Brand Relaunch,RetailCorp,2020-12-13,,True
214226,DataHub Predictive,JP Morgan,2020-02-25,2020-11-08,True
214227,Global Account Pitching,TechGiant,2020-04-15,,True
214232,SLA Helpdesk Migration,TelcoGroup,2020-01-01,2020-01-22,True
214248,CloudMigrate v2,Oracle,2020-10-16,2026-02-21,True
214258,CRM Integration,Salesforce,2020-02-12,,True
214275,Kubernetes Migration,Infosys,2020-05-11,,True
214278,Desktop Automation Support,Internal,2020-12-21,2026-05-31,False
214285,Retail Analytics,Adobe,2020-09-19,,True
214288,Recruitment Automation,Internal,2020-04-19,,False
214300,SEO & Content Campaign,Internal,2020-12-31,2025-03-04,False
214304,AI Recommendation Engine,Internal,2020-01-05,2020-10-26,False
214305,Global Account Pitching,TechGiant,2020-01-06,,True
214306,Desktop Automation Support,Internal,2020-11-05,,False
214309,Apollo Core,Microsoft,2020-10-07,,True
214312,Global Account Pitching,TechGiant,2020-07-14,,True
214322,CRM Integration,Salesforce,2020-01-01,,True
214336,Global Account Pitching,TechGiant,2020-08-14,,True
214337,DevOps Automation,Internal,2020-03-13,,False
214348,AI Recommendation Engine,Internal,2020-05-23,2020-12-13,False
214360,Digital Brand Relaunch,RetailCorp,2020-08-09,,True
214378,Phoenix Rewrite,Google,2020-01-01,,True
214398,Kubernetes Migration,Infosys,2020-12-30,,True
214401,Digital Brand Relaunch,RetailCorp,2020-08-02,2021-03-22,True
214405,Global Account Pitching,TechGiant,2020-04-05,,True
214412,Retail Analytics,Adobe,2020-08-03,,True
214416,DataHub Predictive,JP Morgan,2020-03-06,2024-04-03,True
214419,CRM Integration,Salesforce,2020-03-19,,True
214424,SLA Helpdesk Migration,TelcoGroup,2020-11-30,,True
214428,DataHub Predictive,JP Morgan,2020-03-02,2021-09-12,True
214431,AI Recommendation Engine,Internal,2020-09-06,,False
214433,Recruitment Automation,Internal,2020-05-20,,False
214440,DataHub Predictive,JP Morgan,2020-10-30,2025-03-28,True
214441,Phoenix Rewrite,Google,2020-08-25,,True
214445,Digital Brand Relaunch,RetailCorp,2020-01-14,,True
214458,CRM Integration,Salesforce,2020-05-30,,True
214459,Tax Calculator Portal,Internal,2020-06-27,,False
214476,Ledger Reconciliation,TCS,2020-04-12,2024-06-26,True
214478,Phoenix Rewrite,Google,2020-01-27,2020-08-11,True
214480,Desktop Automation Support,Internal,2020-07-08,,False
214484,CloudMigrate v2,Oracle,2020-01-01,,True
214486,AI Recommendation Engine,Internal,2020-03-02,,False
214508,Orion API,Amazon,2020-03-01,2020-11-07,True
214511,Desktop Automation Support,Internal,2020-07-23,,False
214516,Global Account Pitching,TechGiant,2020-10-15,,True
214530,Tax Calculator Portal,Internal,2020-02-17,2020-09-06,False
214550,Vulnerability Patcher,Internal,2020-09-24,,False
214556,CloudMigrate v2,Oracle,2020-07-09,2024-03-09,True
214567,Apollo Core,Microsoft,2020-01-01,2020-07-03,True
214573,DataHub Predictive,JP Morgan,2020-03-07,,True
214577,DevOps Automation,Internal,2020-04-25,,False
214581,Orion API,Amazon,2020-06-23,2023-01-13,True
214606,Sentinel Security,Deloitte,2020-12-23,,True
214616,Orion API,Amazon,2020-07-22,2022-02-10,True
214617,Phoenix Rewrite,Google,2020-01-01,,True
214618,DataHub Predictive,JP Morgan,2020-01-01,,True
214622,Sentinel Security,Deloitte,2020-07-05,,True
214627,Recruitment Automation,Internal,2020-01-01,,False
214629,Desktop Automation Support,Internal,2020-12-17,,False
214632,Phoenix Rewrite,Google,2020-09-19,,True
214635,Ledger Reconciliation,TCS,2020-08-03,,True
214638,Global Account Pitching,TechGiant,2020-02-01,2020-11-30,True
214664,CRM Integration,Salesforce,2020-02-19,2020-11-05,True
214670,SEO & Content Campaign,Internal,2020-06-05,,False
214688,AI Recommendation Engine,Internal,2020-12-09,,False
214694,Sentinel Security,Deloitte,2020-06-10,,True
214703,Ledger Reconciliation,TCS,2020-07-04,,True
214710,Orion API,Amazon,2020-01-01,2020-09-07,True
214722,Recruitment Automation,Internal,2020-10-14,,False
214736,CRM Integration,Salesforce,2020-02-03,,True
214737,CRM Integration,Salesforce,2020-05-03,,True
214742,Retail Analytics,Adobe,2020-06-01,2023-06-07,True
214744,Tax Calculator Portal,Internal,2020-11-13,2022-04-02,False
214745,Penetration Testing,Accenture,2020-12-24,2023-11-20,True
214758,SEO & Content Campaign,Internal,2020-12-05,,False
214760,Vulnerability Patcher,Internal,2020-09-13,,False
214761,Sentinel Security,Deloitte,2020-10-30,2026-05-18,True
214764,Phoenix Rewrite,Google,2020-07-10,,True
214765,SLA Helpdesk Migration,TelcoGroup,2020-12-27,,True
214803,Global Account Pitching,TechGiant,2020-12-01,,True
214804,SEO & Content Campaign,Internal,2020-08-21,2023-01-17,False
214809,Penetration Testing,Accenture,2020-10-27,,True
214814,DataHub Predictive,JP Morgan,2020-12-30,,True
214819,Penetration Testing,Accenture,2020-10-18,,True
214822,PeopleLens Portal,Internal,2020-07-01,,False
214833,Global Account Pitching,TechGiant,2020-09-21,2020-12-01,True
214834,Sentinel Security,Deloitte,2020-08-20,2022-01-31,True
214836,Digital Brand Relaunch,RetailCorp,2020-09-20,,True
214838,Phoenix Rewrite,Google,2020-12-21,,True
214845,Ledger Reconciliation,TCS,2020-11-09,,True
214855,Global Account Pitching,TechGiant,2020-03-17,,True
214861,Orion API,Amazon,2020-01-01,2020-08-05,True
214891,DevOps Automation,Internal,2020-08-04,,False
214906,SEO & Content Campaign,Internal,2020-10-19,,False
214912,Apollo Core,Microsoft,2020-01-01,,True
214921,SEO & Content Campaign,Internal,2020-07-22,,False
214922,SLA Helpdesk Migration,TelcoGroup,2020-04-18,,True
214926,Phoenix Rewrite,Google,2020-11-21,2023-01-27,True
214929,CRM Integration,Salesforce,2020-01-01,,True
214934,Kubernetes Migration,Infosys,2020-01-01,2020-10-18,True
214936,Retail Analytics,Adobe,2020-05-24,,True
214940,Apollo Core,Microsoft,2020-07-01,,True
214944,CRM Integration,Salesforce,2020-12-10,,True
214952,CloudMigrate v2,Oracle,2020-01-19,2020-08-28,True
214972,Global Account Pitching,TechGiant,2020-12-04,,True
214992,Desktop Automation Support,Internal,2020-01-26,,False
214996,DevOps Automation,Internal,2020-10-20,,False
214999,Global Account Pitching,TechGiant,2020-04-11,2021-04-12,True
215002,Desktop Automation Support,Internal,2020-01-01,2020-11-08,False
215006,CRM Integration,Salesforce,2020-05-24,2023-07-15,True
215007,Ledger Reconciliation,TCS,2020-08-10,,True
215009,SEO & Content Campaign,Internal,2020-11-13,,False
215026,Digital Brand Relaunch,RetailCorp,2020-01-01,,True
215027,CRM Integration,Salesforce,2020-08-08,,True
215033,Retail Analytics,Adobe,2020-12-08,,True
215035,Kubernetes Migration,Infosys,2020-10-11,,True
215041,Digital Brand Relaunch,RetailCorp,2020-03-16,,True
215047,CloudMigrate v2,Oracle,2020-01-01,2020-07-03,True
215052,DevOps Automation,Internal,2020-04-17,,False
215054,Recruitment Automation,Internal,2020-01-01,,False
215065,Digital Brand Relaunch,RetailCorp,2020-07-01,2020-07-19,True
215082,Kubernetes Migration,Infosys,2020-05-14,2023-01-10,True
215084,Tax Calculator Portal,Internal,2020-09-14,,False
215088,DataHub Predictive,JP Morgan,2020-04-13,2020-10-16,True
215090,Recruitment Automation,Internal,2020-02-11,,False
215092,Desktop Automation Support,Internal,2020-05-23,,False
215095,Desktop Automation Support,Internal,2020-01-01,2020-09-21,False
