exit_id,employee_id,exit_date,exit_reason,voluntary
702345,213358,2023-03-04,Career Growth,Yes
702346,213363,2026-03-29,Better Opportunity,Yes
702347,213371,2023-11-15,Relocation,Yes
702348,213387,2024-09-25,Career Growth,Yes
702349,213391,2024-06-10,Personal Reasons,Yes
702350,213398,2025-09-12,Compensation,Yes
702351,213403,2020-05-04,Higher Education,Yes
702352,213407,2024-01-15,Compensation,Yes
702353,213409,2022-08-13,Compensation,Yes
702354,213410,2026-05-28,Better Opportunity,Yes
702355,213412,2026-03-16,Performance Issues,No
702356,213419,2024-10-15,Personal Reasons,Yes
702357,213427,2024-02-11,Better Opportunity,Yes
702358,213437,2025-03-02,Career Growth,Yes
702359,213449,2023-09-12,Career Growth,Yes
702360,213461,2024-11-07,Personal Reasons,Yes
702361,213462,2025-09-17,Career Growth,Yes
702362,213465,2021-12-10,Better Opportunity,Yes
702363,213477,2024-04-07,Performance Issues,No
702364,213488,2026-02-20,Better Opportunity,Yes
702365,213491,2024-12-31,Personal Reasons,Yes
702366,213493,2024-08-09,Better Opportunity,Yes
702367,213501,2025-05-13,Career Growth,Yes
702368,213506,2023-03-06,Better Opportunity,Yes
702369,213508,2025-09-14,Better Opportunity,Yes
702370,213512,2026-03-06,Better Opportunity,Yes
702371,213515,2024-09-22,Better Opportunity,Yes
702372,213522,2025-06-10,Career Growth,Yes
702373,213525,2025-07-12,Personal Reasons,Yes
702374,213536,2024-02-01,Personal Reasons,Yes
702375,213537,2021-12-18,Career Growth,Yes
702376,213541,2025-10-02,Career Growth,Yes
702377,213556,2022-03-15,Career Growth,Yes
702378,213560,2024-03-20,Better Opportunity,Yes
702379,213566,2025-07-20,Personal Reasons,Yes
702380,213567,2021-09-16,Personal Reasons,Yes
702381,213574,2023-12-22,Compensation,Yes
702382,213577,2025-09-12,Personal Reasons,Yes
702383,213581,2025-07-06,Career Growth,Yes
702384,213582,2020-08-19,Compensation,Yes
702385,213585,2024-07-13,Relocation,Yes
702386,213587,2021-02-18,Better Opportunity,Yes
702387,213589,2021-06-09,Relocation,Yes
702388,213613,2022-10-17,Better Opportunity,Yes
702389,213618,2019-09-05,Better Opportunity,Yes
702390,213620,2026-05-13,Compensation,Yes
702391,213630,2025-12-24,Performance Issues,No
702392,213631,2024-03-26,Performance Issues,No
702393,213633,2024-02-14,Better Opportunity,Yes
702394,213640,2025-06-07,Compensation,Yes
702395,213651,2024-12-20,Better Opportunity,Yes
702396,213657,2026-07-08,Performance Issues,No
702397,213680,2025-04-23,Better Opportunity,Yes
702398,213690,2026-06-24,Career Growth,Yes
702399,213705,2025-08-23,Better Opportunity,Yes
702400,213707,2026-02-08,Compensation,Yes
702401,213716,2022-05-31,Career Growth,Yes
702402,213718,2025-05-26,Better Opportunity,Yes
702403,213719,2025-03-04,Compensation,Yes
702404,213725,2026-06-24,Personal Reasons,Yes
702405,213731,2025-05-20,Personal Reasons,Yes
702406,213733,2023-09-02,Career Growth,Yes
702407,213738,2026-06-15,Compensation,Yes
702408,213742,2026-01-17,Better Opportunity,Yes
702409,213750,2021-04-08,Personal Reasons,Yes
702410,213752,2026-03-31,Better Opportunity,Yes
702411,213756,2025-07-10,Compensation,Yes
702412,213757,2026-06-29,Career Growth,Yes
702413,213768,2025-08-20,Performance Issues,No
702414,213775,2026-04-10,Personal Reasons,Yes
702415,213779,2025-02-26,Better Opportunity,Yes
702416,213785,2022-11-11,Career Growth,Yes
702417,213791,2026-05-30,Better Opportunity,Yes
702418,213792,2024-08-30,Better Opportunity,Yes
702419,213799,2025-01-26,Better Opportunity,Yes
702420,213804,2024-09-07,Career Growth,Yes
702421,213813,2023-11-19,Personal Reasons,Yes
702422,213816,2024-10-07,Personal Reasons,Yes
702423,213820,2025-01-26,Career Growth,Yes
702424,213823,2022-12-20,Better Opportunity,Yes
702425,213827,2022-02-11,Better Opportunity,Yes
702426,213830,2021-10-06,Better Opportunity,Yes
702427,213839,2026-05-06,Performance Issues,No
702428,213841,2026-05-01,Better Opportunity,Yes
702429,213844,2026-06-12,Compensation,Yes
702430,213856,2025-08-30,Better Opportunity,Yes
702431,213863,2026-05-27,Better Opportunity,Yes
702432,213866,2025-02-12,Better Opportunity,Yes
702433,213867,2020-12-04,Compensation,Yes
702434,213872,2024-03-06,Career Growth,Yes
702435,213874,2024-11-28,Performance Issues,No
702436,213880,2025-06-30,Better Opportunity,Yes
702437,213881,2024-03-26,Better Opportunity,Yes
702438,213882,2022-11-06,Personal Reasons,Yes
702439,213888,2022-10-18,Better Opportunity,Yes
702440,213892,2024-05-08,Compensation,Yes
702441,213901,2025-10-02,Career Growth,Yes
702442,213902,2025-12-28,Personal Reasons,Yes
702443,213932,2025-03-07,Better Opportunity,Yes
702444,213935,2023-03-26,Career Growth,Yes
702445,213943,2025-09-10,Better Opportunity,Yes
702446,213960,2019-07-08,Better Opportunity,Yes
702447,213962,2022-09-21,Better Opportunity,Yes
702448,213970,2020-07-06,Personal Reasons,Yes
702449,213972,2025-11-30,Better Opportunity,Yes
702450,213981,2025-08-07,Better Opportunity,Yes
702451,214006,2026-01-18,Career Growth,Yes
702452,214009,2022-04-27,Better Opportunity,Yes
702453,214012,2022-12-25,Personal Reasons,Yes
702454,214019,2026-02-19,Compensation,Yes
702455,214022,2026-03-05,Career Growth,Yes
702456,214024,2024-02-26,Better Opportunity,Yes
702457,214031,2025-02-11,Relocation,Yes
702458,214035,2023-07-11,Career Growth,Yes
702459,214038,2025-03-12,Better Opportunity,Yes
702460,214041,2024-02-09,Personal Reasons,Yes
702461,214042,2025-04-21,Career Growth,Yes
702462,214057,2025-04-02,Performance Issues,No
702463,214059,2022-10-31,Better Opportunity,Yes
702464,214063,2025-09-28,Career Growth,Yes
702465,214066,2026-03-19,Personal Reasons,Yes
702466,214069,2026-03-19,Career Growth,Yes
702467,214071,2025-02-23,Career Growth,Yes
702468,214076,2022-03-21,Personal Reasons,Yes
702469,214079,2026-05-30,Personal Reasons,Yes
702470,214092,2025-09-16,Better Opportunity,Yes
702471,214099,2024-08-21,Better Opportunity,Yes
702472,214100,2026-06-23,Career Growth,Yes
702473,214106,2021-12-30,Performance Issues,No
702474,214111,2023-08-21,Compensation,Yes
702475,214123,2022-03-28,Compensation,Yes
702476,214128,2025-04-20,Career Growth,Yes
702477,214134,2025-11-25,Compensation,Yes
702478,214140,2021-02-26,Career Growth,Yes
702479,214151,2025-02-11,Better Opportunity,Yes
702480,214153,2025-01-10,Better Opportunity,Yes
702481,214161,2026-01-04,Personal Reasons,Yes
702482,214163,2023-06-13,Better Opportunity,Yes
702483,214181,2024-01-17,Better Opportunity,Yes
702484,214183,2026-05-07,Personal Reasons,Yes
702485,214184,2026-02-21,Compensation,Yes
702486,214190,2022-05-09,Personal Reasons,Yes
702487,214194,2025-12-20,Compensation,Yes
702488,214211,2025-01-18,Better Opportunity,Yes
702489,214212,2026-05-16,Better Opportunity,Yes
702490,214223,2026-05-14,Better Opportunity,Yes
702491,214228,2022-12-28,Better Opportunity,Yes
702492,214238,2020-11-10,Compensation,Yes
702493,214239,2026-01-30,Career Growth,Yes
702494,214244,2019-12-03,Better Opportunity,Yes
702495,214254,2024-12-02,Better Opportunity,Yes
702496,214262,2025-06-28,Performance Issues,No
702497,214267,2026-05-18,Better Opportunity,Yes
702498,214268,2021-11-06,Career Growth,Yes
702499,214281,2023-06-25,Career Growth,Yes
702500,214285,2024-08-13,Career Growth,Yes
702501,214291,2023-08-23,Better Opportunity,Yes
702502,214314,2024-03-16,Personal Reasons,Yes
702503,214316,2023-07-11,Compensation,Yes
702504,214323,2026-04-04,Performance Issues,No
702505,214329,2026-01-13,Better Opportunity,Yes
702506,214335,2025-02-08,Better Opportunity,Yes
702507,214336,2024-09-15,Better Opportunity,Yes
702508,214342,2022-11-02,Better Opportunity,Yes
702509,214344,2026-03-22,Better Opportunity,Yes
702510,214353,2025-03-03,Better Opportunity,Yes
702511,214358,2025-10-30,Personal Reasons,Yes
702512,214360,2025-10-02,Compensation,Yes
702513,214361,2023-10-07,Career Growth,Yes
702514,214368,2019-03-26,Career Growth,Yes
702515,214374,2024-04-04,Better Opportunity,Yes
702516,214381,2026-06-11,Better Opportunity,Yes
702517,214385,2025-05-22,Better Opportunity,Yes
702518,214388,2020-12-15,Career Growth,Yes
702519,214393,2025-03-23,Career Growth,Yes
702520,214410,2026-07-01,Better Opportunity,Yes
702521,214415,2026-02-06,Career Growth,Yes
702522,214422,2023-08-05,Career Growth,Yes
702523,214426,2026-07-02,Better Opportunity,Yes
702524,214433,2024-12-27,Relocation,Yes
702525,214441,2024-08-02,Career Growth,Yes
702526,214447,2024-10-03,Personal Reasons,Yes
702527,214452,2025-07-14,Better Opportunity,Yes
702528,214454,2024-07-01,Career Growth,Yes
702529,214461,2025-01-11,Career Growth,Yes
702530,214463,2026-01-19,Career Growth,Yes
702531,214474,2026-01-14,Personal Reasons,Yes
702532,214475,2025-11-10,Relocation,Yes
702533,214479,2025-07-09,Career Growth,Yes
702534,214487,2026-05-27,Personal Reasons,Yes
702535,214497,2023-03-08,Better Opportunity,Yes
702536,214502,2024-12-12,Better Opportunity,Yes
702537,214508,2023-03-25,Compensation,Yes
702538,214509,2022-12-12,Better Opportunity,Yes
702539,214519,2022-08-24,Compensation,Yes
702540,214520,2026-07-08,Better Opportunity,Yes
702541,214521,2023-11-23,Better Opportunity,Yes
702542,214522,2024-01-20,Better Opportunity,Yes
702543,214523,2026-02-23,Career Growth,Yes
702544,214531,2023-05-10,Better Opportunity,Yes
702545,214545,2024-07-20,Personal Reasons,Yes
702546,214552,2021-08-22,Better Opportunity,Yes
702547,214556,2023-03-23,Better Opportunity,Yes
702548,214560,2024-11-26,Personal Reasons,Yes
702549,214574,2023-03-29,Career Growth,Yes
702550,214577,2025-10-01,Personal Reasons,Yes
702551,214578,2025-12-01,Better Opportunity,Yes
702552,214579,2026-06-08,Compensation,Yes
702553,214584,2024-09-19,Personal Reasons,Yes
702554,214594,2025-10-24,Compensation,Yes
702555,214595,2026-06-06,Compensation,Yes
702556,214601,2023-01-30,Better Opportunity,Yes
702557,214604,2025-01-05,Career Growth,Yes
702558,214608,2026-04-16,Relocation,Yes
702559,214610,2025-06-06,Better Opportunity,Yes
702560,214615,2026-05-23,Career Growth,Yes
702561,214618,2020-04-23,Personal Reasons,Yes
702562,214622,2023-09-04,Better Opportunity,Yes
702563,214629,2023-01-01,Better Opportunity,Yes
702564,214635,2020-05-09,Better Opportunity,Yes
702565,214636,2022-07-10,Performance Issues,No
702566,214646,2023-10-19,Better Opportunity,Yes
702567,214650,2022-04-08,Career Growth,Yes
702568,214684,2025-03-19,Career Growth,Yes
702569,214695,2021-11-04,Better Opportunity,Yes
702570,214696,2020-06-20,Personal Reasons,Yes
702571,214697,2026-04-07,Personal Reasons,Yes
702572,214707,2022-08-26,Better Opportunity,Yes
702573,214708,2025-09-20,Compensation,Yes
702574,214715,2026-06-03,Career Growth,Yes
702575,214716,2024-12-19,Better Opportunity,Yes
702576,214720,2021-06-30,Compensation,Yes
702577,214723,2019-09-02,Better Opportunity,Yes
702578,214726,2025-05-24,Career Growth,Yes
702579,214732,2021-12-19,Performance Issues,No
702580,214734,2022-06-25,Personal Reasons,Yes
702581,214737,2026-06-30,Career Growth,Yes
702582,214741,2025-02-09,Career Growth,Yes
702583,214756,2022-07-15,Better Opportunity,Yes
702584,214763,2022-06-04,Better Opportunity,Yes
702585,214764,2026-01-14,Better Opportunity,Yes
702586,214767,2025-04-24,Better Opportunity,Yes
702587,214769,2023-01-21,Better Opportunity,Yes
702588,214770,2025-10-16,Personal Reasons,Yes
702589,214777,2024-12-01,Better Opportunity,Yes
702590,214779,2023-12-26,Compensation,Yes
702591,214783,2025-06-26,Higher Education,Yes
702592,214786,2024-03-18,Better Opportunity,Yes
702593,214788,2025-09-25,Better Opportunity,Yes
702594,214790,2024-04-26,Career Growth,Yes
702595,214791,2019-04-01,Compensation,Yes
702596,214802,2025-10-08,Better Opportunity,Yes
702597,214809,2026-03-04,Career Growth,Yes
702598,214811,2024-06-03,Better Opportunity,Yes
702599,214813,2026-04-14,Career Growth,Yes
702600,214818,2026-05-24,Career Growth,Yes
702601,214822,2026-05-25,Personal Reasons,Yes
702602,214826,2026-04-05,Career Growth,Yes
702603,214829,2026-04-24,Career Growth,Yes
702604,214831,2024-03-03,Better Opportunity,Yes
702605,214836,2025-09-23,Better Opportunity,Yes
702606,214839,2026-06-25,Better Opportunity,Yes
702607,214847,2026-06-12,Better Opportunity,Yes
702608,214857,2022-07-13,Better Opportunity,Yes
702609,214860,2021-03-11,Better Opportunity,Yes
702610,214892,2026-04-06,Personal Reasons,Yes
702611,214898,2020-07-06,Career Growth,Yes
702612,214900,2024-04-10,Career Growth,Yes
702613,214902,2026-01-16,Better Opportunity,Yes
702614,214909,2026-04-04,Compensation,Yes
702615,214913,2023-11-29,Personal Reasons,Yes
702616,214916,2023-01-25,Better Opportunity,Yes
702617,214921,2024-11-26,Better Opportunity,Yes
702618,214936,2026-06-21,Career Growth,Yes
702619,214940,2025-12-31,Personal Reasons,Yes
702620,214950,2025-07-29,Personal Reasons,Yes
702621,214957,2025-02-12,Personal Reasons,Yes
702622,214960,2022-04-18,Better Opportunity,Yes
702623,214961,2019-12-04,Career Growth,Yes
702624,214967,2024-03-31,Relocation,Yes
702625,214975,2024-08-26,Performance Issues,No
702626,214977,2023-03-09,Relocation,Yes
702627,214982,2024-04-13,Compensation,Yes
702628,214986,2025-08-27,Better Opportunity,Yes
702629,214988,2025-01-16,Better Opportunity,Yes
702630,214994,2023-05-19,Better Opportunity,Yes
702631,215003,2020-08-24,Career Growth,Yes
702632,215004,2025-10-12,Better Opportunity,Yes
702633,215011,2025-09-06,Better Opportunity,Yes
702634,215013,2025-09-19,Compensation,Yes
702635,215023,2026-06-04,Compensation,Yes
702636,215036,2026-06-30,Better Opportunity,Yes
702637,215041,2025-09-10,Career Growth,Yes
702638,215044,2025-10-01,Better Opportunity,Yes
702639,215048,2025-07-07,Career Growth,Yes
702640,215052,2021-03-02,Personal Reasons,Yes
702641,215058,2025-08-10,Personal Reasons,Yes
702642,215060,2025-06-02,Higher Education,Yes
702643,215075,2022-11-05,Better Opportunity,Yes
702644,215076,2021-10-04,Better Opportunity,Yes
702645,215081,2026-07-07,Performance Issues,No
702646,215082,2026-01-26,Higher Education,Yes
702647,215097,2023-11-10,Better Opportunity,Yes
702648,215106,2024-08-05,Better Opportunity,Yes
702649,215109,2024-11-14,Compensation,Yes
702650,215115,2023-03-21,Better Opportunity,Yes
702651,215127,2023-08-01,Compensation,Yes
702652,215141,2025-10-12,Better Opportunity,Yes
702653,215156,2026-01-10,Personal Reasons,Yes
702654,215167,2023-01-17,Career Growth,Yes
702655,215168,2026-01-22,Better Opportunity,Yes
702656,215171,2025-12-27,Compensation,Yes
702657,215174,2025-08-10,Relocation,Yes
702658,215183,2025-11-06,Performance Issues,No
702659,215197,2024-04-11,Better Opportunity,Yes
702660,215202,2024-10-17,Career Growth,Yes
702661,215212,2022-05-03,Higher Education,Yes
702662,215214,2026-04-30,Compensation,Yes
702663,215217,2026-03-22,Career Growth,Yes
702664,215219,2025-12-16,Better Opportunity,Yes
702665,215228,2023-06-30,Better Opportunity,Yes
702666,215240,2025-07-31,Career Growth,Yes
702667,215241,2025-10-09,Career Growth,Yes
702668,215248,2022-08-31,Career Growth,Yes
702669,215257,2025-06-04,Better Opportunity,Yes
702670,215260,2025-10-21,Better Opportunity,Yes
702671,215270,2022-09-26,Personal Reasons,Yes
702672,215272,2023-11-24,Relocation,Yes
702673,215281,2026-06-28,Personal Reasons,Yes
702674,215293,2025-07-26,Better Opportunity,Yes
702675,215298,2023-01-07,Better Opportunity,Yes
702676,215307,2025-10-11,Better Opportunity,Yes
702677,215309,2026-01-24,Performance Issues,No
702678,215324,2026-02-04,Better Opportunity,Yes
702679,215336,2025-11-26,Relocation,Yes
702680,215347,2024-09-25,Career Growth,Yes
702681,215358,2021-09-15,Relocation,Yes
702682,215368,2023-03-31,Relocation,Yes
702683,215375,2023-06-02,Better Opportunity,Yes
702684,215378,2026-04-21,Higher Education,Yes
702685,215386,2026-06-02,Higher Education,Yes
702686,215388,2024-03-13,Career Growth,Yes
702687,215391,2025-04-15,Career Growth,Yes
702688,215393,2025-10-27,Better Opportunity,Yes
702689,215415,2024-12-11,Career Growth,Yes
702690,215419,2026-02-23,Personal Reasons,Yes
702691,215427,2025-04-13,Compensation,Yes
702692,215432,2023-03-02,Career Growth,Yes
702693,215435,2026-04-16,Performance Issues,No
702694,215436,2023-07-23,Better Opportunity,Yes
702695,215446,2020-04-02,Compensation,Yes
702696,215448,2021-12-03,Compensation,Yes
702697,215452,2024-03-25,Personal Reasons,Yes
702698,215456,2022-02-09,Personal Reasons,Yes
702699,215457,2024-07-04,Better Opportunity,Yes
702700,215459,2025-08-28,Better Opportunity,Yes
702701,215467,2023-12-31,Better Opportunity,Yes
702702,215470,2022-11-25,Personal Reasons,Yes
702703,215474,2024-07-10,Better Opportunity,Yes
702704,215485,2024-02-12,Career Growth,Yes
702705,215487,2026-06-07,Career Growth,Yes
702706,215492,2025-09-24,Better Opportunity,Yes
702707,215499,2026-04-29,Compensation,Yes
702708,215501,2024-06-24,Compensation,Yes
702709,215504,2026-05-18,Career Growth,Yes
702710,215506,2024-01-08,Career Growth,Yes
702711,215515,2024-09-19,Better Opportunity,Yes
702712,215518,2025-06-21,Better Opportunity,Yes
702713,215526,2026-04-14,Performance Issues,No
702714,215532,2023-09-28,Compensation,Yes
702715,215536,2026-05-07,Career Growth,Yes
702716,215546,2025-09-23,Better Opportunity,Yes
702717,215552,2024-12-26,Better Opportunity,Yes
702718,215560,2023-07-11,Better Opportunity,Yes
702719,215561,2023-10-20,Better Opportunity,Yes
702720,215567,2024-07-20,Better Opportunity,Yes
702721,215572,2022-09-10,Personal Reasons,Yes
702722,215574,2025-07-26,Better Opportunity,Yes
702723,215589,2026-07-01,Compensation,Yes
702724,215594,2026-03-19,Personal Reasons,Yes
702725,215598,2025-04-02,Career Growth,Yes
702726,215603,2022-10-28,Personal Reasons,Yes
702727,215607,2022-08-04,Better Opportunity,Yes
702728,215616,2026-05-25,Better Opportunity,Yes
702729,215625,2025-11-30,Better Opportunity,Yes
702730,215627,2024-07-29,Better Opportunity,Yes
702731,215633,2026-05-29,Career Growth,Yes
702732,215634,2024-05-20,Personal Reasons,Yes
702733,215635,2025-04-02,Career Growth,Yes
702734,215643,2022-01-20,Performance Issues,No
702735,215644,2022-05-18,Career Growth,Yes
702736,215651,2025-01-09,Career Growth,Yes
702737,215654,2026-01-15,Better Opportunity,Yes
702738,215663,2026-03-30,Better Opportunity,Yes
702739,215672,2025-06-28,Better Opportunity,Yes
702740,215674,2024-04-16,Career Growth,Yes
702741,215675,2024-11-06,Personal Reasons,Yes
702742,215680,2022-11-19,Career Growth,Yes
702743,215682,2021-09-06,Better Opportunity,Yes
702744,215683,2025-12-22,Career Growth,Yes
702745,215685,2022-05-29,Better Opportunity,Yes
702746,215690,2026-05-02,Personal Reasons,Yes
702747,215693,2025-04-08,Personal Reasons,Yes
702748,215697,2026-03-22,Relocation,Yes
702749,215704,2023-11-12,Better Opportunity,Yes
702750,215712,2026-01-12,Better Opportunity,Yes
