employee_id,project_id,project_name,project_type,client_industry,start_date,end_date,role_in_project
EMP_03154,PRJ_0154,Project_0154,Consulting,Healthcare,2022-09-28,2024-09-17,Consultant
EMP_03154,PRJ_0073,Project_0073,Managed Services,Retail & E-Commerce,2022-05-19,2024-12-31,Developer
EMP_03154,PRJ_0046,Project_0046,R&D,BFSI,2021-12-24,2022-04-10,Consultant
EMP_03155,PRJ_0030,Project_0030,Managed Services,BFSI,2021-01-09,2021-03-17,Senior Developer
EMP_03155,PRJ_0011,Project_0011,Consulting,BFSI,2022-01-14,2022-12-10,Developer
EMP_03155,PRJ_0071,Project_0071,Managed Services,Government,2021-02-17,2021-09-15,QA Engineer
EMP_03156,PRJ_0158,Project_0158,Digital Transformation,BFSI,2019-06-28,2019-11-30,Consultant
EMP_03156,PRJ_0163,Project_0163,Digital Transformation,Logistics,2019-03-06,2019-11-30,QA Engineer
EMP_03157,PRJ_0029,Project_0029,Managed Services,Logistics,2022-12-05,2023-11-30,Architect
EMP_03157,PRJ_0140,Project_0140,R&D,BFSI,2022-11-09,2024-12-31,Developer
EMP_03157,PRJ_0025,Project_0025,R&D,Retail & E-Commerce,2022-11-09,2022-11-22,Architect
EMP_03157,PRJ_0056,Project_0056,Digital Transformation,BFSI,2022-11-09,2024-06-22,QA Engineer
EMP_03158,PRJ_0173,Project_0173,Product Development,Manufacturing,2023-01-03,2024-12-31,QA Engineer
EMP_03158,PRJ_0156,Project_0156,Product Development,Logistics,2023-01-03,2023-05-07,Manager
EMP_03159,PRJ_0145,Project_0145,Internal,BFSI,2021-07-30,2022-04-08,Tech Lead
EMP_03159,PRJ_0144,Project_0144,Consulting,Retail & E-Commerce,2022-01-20,2023-10-12,DevOps
EMP_03159,PRJ_0189,Project_0189,Internal,BFSI,2021-10-05,2023-03-29,Architect
EMP_03159,PRJ_0174,Project_0174,Internal,BFSI,2022-02-01,2024-07-20,Senior Developer
EMP_03160,PRJ_0019,Project_0019,Internal,BFSI,2022-04-21,2022-10-02,Manager
EMP_03160,PRJ_0052,Project_0052,Product Development,Retail & E-Commerce,2022-04-21,2022-06-15,DevOps
EMP_03160,PRJ_0075,Project_0075,Consulting,BFSI,2022-04-21,2022-05-24,Tech Lead
EMP_03161,PRJ_0180,Project_0180,Product Development,Manufacturing,2022-12-02,2023-11-28,DevOps
EMP_03161,PRJ_0183,Project_0183,Consulting,Retail & E-Commerce,2022-02-07,2022-12-25,Developer
EMP_03162,PRJ_0028,Project_0028,Product Development,Healthcare,2021-03-27,2023-03-17,Consultant
EMP_03162,PRJ_0147,Project_0147,Internal,Manufacturing,2021-11-30,2023-05-24,QA Engineer
EMP_03162,PRJ_0081,Project_0081,Managed Services,Retail & E-Commerce,2022-12-28,2024-12-31,QA Engineer
EMP_03163,PRJ_0159,Project_0159,Digital Transformation,BFSI,2019-05-20,2020-12-10,Consultant
EMP_03164,PRJ_0132,Project_0132,R&D,BFSI,2023-12-12,2024-04-22,Consultant
EMP_03164,PRJ_0033,Project_0033,Consulting,Telecom,2023-12-12,2024-04-22,Developer
EMP_03164,PRJ_0157,Project_0157,Product Development,Retail & E-Commerce,2023-12-12,2024-04-22,QA Engineer
EMP_03165,PRJ_0036,Project_0036,Product Development,Retail & E-Commerce,2023-10-22,2024-02-08,DevOps
EMP_03165,PRJ_0160,Project_0160,Consulting,Healthcare,2023-10-22,2024-12-31,Analyst
EMP_03165,PRJ_0013,Project_0013,Consulting,Healthcare,2023-10-22,2024-12-26,Architect
EMP_03165,PRJ_0155,Project_0155,Product Development,Energy,2023-10-22,2024-06-24,Consultant
EMP_03166,PRJ_0081,Project_0081,Managed Services,Retail & E-Commerce,2023-03-29,2024-12-31,Analyst
EMP_03166,PRJ_0073,Project_0073,Managed Services,Retail & E-Commerce,2023-03-29,2024-12-31,QA Engineer
EMP_03166,PRJ_0160,Project_0160,Consulting,Healthcare,2023-03-29,2024-12-31,Senior Developer
EMP_03166,PRJ_0096,Project_0096,Product Development,BFSI,2023-03-29,2023-06-01,Architect
EMP_03167,PRJ_0030,Project_0030,Managed Services,BFSI,2020-08-19,2021-03-17,DevOps
EMP_03168,PRJ_0196,Project_0196,R&D,Retail & E-Commerce,2020-11-23,2021-02-20,DevOps
EMP_03168,PRJ_0116,Project_0116,R&D,BFSI,2019-03-13,2021-02-20,Analyst
EMP_03168,PRJ_0108,Project_0108,Product Development,BFSI,2020-02-20,2021-02-20,DevOps
EMP_03168,PRJ_0150,Project_0150,Managed Services,BFSI,2020-01-30,2021-02-20,QA Engineer
EMP_03169,PRJ_0097,Project_0097,Managed Services,BFSI,2020-09-18,2022-08-13,Architect
EMP_03170,PRJ_0079,Project_0079,Consulting,Logistics,2022-11-20,2022-11-21,Tech Lead
EMP_03170,PRJ_0149,Project_0149,R&D,Healthcare,2022-11-20,2024-04-05,Analyst
EMP_03170,PRJ_0156,Project_0156,Product Development,Logistics,2022-11-20,2023-05-07,Architect
EMP_03170,PRJ_0039,Project_0039,R&D,BFSI,2022-11-20,2023-09-15,Architect
EMP_03171,PRJ_0047,Project_0047,Product Development,Manufacturing,2022-05-03,2023-05-26,Tech Lead
EMP_03171,PRJ_0125,Project_0125,Product Development,BFSI,2022-05-03,2022-05-18,DevOps
EMP_03171,PRJ_0082,Project_0082,Product Development,BFSI,2022-11-19,2024-06-11,Developer
EMP_03172,PRJ_0144,Project_0144,Consulting,Retail & E-Commerce,2022-09-25,2023-07-06,Consultant
EMP_03172,PRJ_0171,Project_0171,Internal,Logistics,2022-12-01,2023-07-06,Tech Lead
EMP_03173,PRJ_0151,Project_0151,Product Development,Healthcare,2022-11-04,2023-08-31,Architect
EMP_03173,PRJ_0143,Project_0143,Digital Transformation,Telecom,2022-06-14,2023-06-10,Manager
EMP_03173,PRJ_0197,Project_0197,R&D,Manufacturing,2022-06-14,2023-07-29,Manager
EMP_03173,PRJ_0130,Project_0130,R&D,Logistics,2022-06-14,2022-06-26,Tech Lead
EMP_03174,PRJ_0100,Project_0100,Consulting,Healthcare,2022-02-19,2022-02-24,Consultant
EMP_03174,PRJ_0200,Project_0200,Consulting,Retail & E-Commerce,2022-02-19,2022-06-13,Developer
EMP_03175,PRJ_0016,Project_0016,Managed Services,Manufacturing,2019-07-09,2020-07-25,Senior Developer
EMP_03175,PRJ_0046,Project_0046,R&D,BFSI,2019-10-23,2020-07-25,Architect
EMP_03176,PRJ_0182,Project_0182,Managed Services,BFSI,2023-02-04,2024-01-05,Consultant
EMP_03177,PRJ_0180,Project_0180,Product Development,Manufacturing,2022-12-02,2024-08-23,Senior Developer
EMP_03177,PRJ_0155,Project_0155,Product Development,Energy,2022-01-13,2024-06-24,QA Engineer
EMP_03177,PRJ_0104,Project_0104,Product Development,Retail & E-Commerce,2022-04-07,2024-11-22,DevOps
EMP_03177,PRJ_0036,Project_0036,Product Development,Retail & E-Commerce,2022-01-13,2024-02-08,Manager
EMP_03178,PRJ_0152,Project_0152,Consulting,Telecom,2022-09-28,2024-12-31,Consultant
EMP_03178,PRJ_0090,Project_0090,Internal,BFSI,2020-12-14,2022-03-09,Consultant
EMP_03179,PRJ_0171,Project_0171,Internal,Logistics,2022-12-01,2024-12-31,Consultant
EMP_03179,PRJ_0027,Project_0027,Product Development,Healthcare,2022-10-16,2023-01-25,DevOps
EMP_03179,PRJ_0031,Project_0031,Internal,Manufacturing,2022-10-16,2023-07-28,Senior Developer
EMP_03180,PRJ_0151,Project_0151,Product Development,Healthcare,2023-07-11,2023-08-31,Manager
EMP_03180,PRJ_0102,Project_0102,Managed Services,BFSI,2023-07-11,2024-03-11,Architect
EMP_03180,PRJ_0162,Project_0162,Product Development,Government,2023-07-11,2024-06-23,DevOps
EMP_03181,PRJ_0106,Project_0106,Product Development,Energy,2023-10-28,2024-10-30,Analyst
EMP_03181,PRJ_0119,Project_0119,Managed Services,Telecom,2023-10-28,2024-10-30,Analyst
EMP_03182,PRJ_0095,Project_0095,Consulting,Telecom,2023-07-13,2024-05-31,Consultant
EMP_03182,PRJ_0140,Project_0140,R&D,BFSI,2023-07-13,2024-12-31,Tech Lead
EMP_03182,PRJ_0062,Project_0062,R&D,BFSI,2023-07-13,2023-10-25,Senior Developer
EMP_03183,PRJ_0132,Project_0132,R&D,BFSI,2023-03-06,2024-07-07,Analyst
EMP_03183,PRJ_0006,Project_0006,Digital Transformation,Healthcare,2023-03-06,2024-03-08,QA Engineer
EMP_03183,PRJ_0086,Project_0086,Digital Transformation,Manufacturing,2023-03-06,2023-11-14,QA Engineer
EMP_03183,PRJ_0099,Project_0099,Digital Transformation,Healthcare,2023-03-06,2024-12-31,DevOps
EMP_03184,PRJ_0054,Project_0054,Consulting,Retail & E-Commerce,2022-09-12,2024-01-20,Tech Lead
EMP_03185,PRJ_0054,Project_0054,Consulting,Retail & E-Commerce,2022-09-12,2024-04-04,Consultant
EMP_03185,PRJ_0149,Project_0149,R&D,Healthcare,2022-04-07,2024-07-25,Senior Developer
EMP_03186,PRJ_0183,Project_0183,Consulting,Retail & E-Commerce,2022-08-24,2022-12-25,Consultant
EMP_03186,PRJ_0137,Project_0137,Internal,Telecom,2022-08-24,2022-09-18,QA Engineer
EMP_03186,PRJ_0106,Project_0106,Product Development,Energy,2022-08-24,2024-12-31,Consultant
EMP_03186,PRJ_0119,Project_0119,Managed Services,Telecom,2022-08-24,2024-11-29,Analyst
EMP_03187,PRJ_0002,Project_0002,Digital Transformation,BFSI,2020-10-02,2021-05-30,DevOps
EMP_03187,PRJ_0113,Project_0113,Consulting,BFSI,2021-02-22,2021-09-20,DevOps
EMP_03187,PRJ_0041,Project_0041,Consulting,BFSI,2020-06-18,2023-03-05,Manager
EMP_03188,PRJ_0103,Project_0103,Internal,BFSI,2022-12-23,2024-12-31,Architect
EMP_03188,PRJ_0056,Project_0056,Digital Transformation,BFSI,2022-10-31,2024-06-22,Manager
EMP_03188,PRJ_0117,Project_0117,Product Development,Energy,2021-11-01,2021-12-02,Architect
EMP_03188,PRJ_0177,Project_0177,Consulting,Telecom,2021-11-01,2021-11-21,DevOps
EMP_03189,PRJ_0132,Project_0132,R&D,BFSI,2022-03-20,2024-07-07,Analyst
EMP_03189,PRJ_0021,Project_0021,Digital Transformation,Telecom,2022-04-30,2023-03-26,QA Engineer
EMP_03190,PRJ_0089,Project_0089,Product Development,Manufacturing,2023-05-09,2023-08-19,Developer
EMP_03190,PRJ_0031,Project_0031,Internal,Manufacturing,2023-05-09,2023-07-28,Developer
EMP_03191,PRJ_0081,Project_0081,Managed Services,Retail & E-Commerce,2022-12-28,2024-03-02,DevOps
EMP_03192,PRJ_0154,Project_0154,Consulting,Healthcare,2022-09-28,2024-09-17,Tech Lead
EMP_03192,PRJ_0013,Project_0013,Consulting,Healthcare,2022-09-08,2024-12-26,QA Engineer
EMP_03193,PRJ_0126,Project_0126,Consulting,Healthcare,2021-11-03,2021-12-24,Analyst
EMP_03194,PRJ_0051,Project_0051,Managed Services,BFSI,2019-09-20,2021-05-12,Architect
EMP_03194,PRJ_0114,Project_0114,Managed Services,Retail & E-Commerce,2019-09-22,2020-09-16,Manager
EMP_03195,PRJ_0194,Project_0194,Managed Services,BFSI,2021-04-16,2021-11-03,Tech Lead
EMP_03196,PRJ_0013,Project_0013,Consulting,Healthcare,2023-07-26,2024-12-26,Senior Developer
EMP_03196,PRJ_0129,Project_0129,Internal,Healthcare,2023-07-26,2024-05-23,Developer
EMP_03196,PRJ_0132,Project_0132,R&D,BFSI,2023-07-26,2024-07-07,DevOps
EMP_03197,PRJ_0056,Project_0056,Digital Transformation,BFSI,2022-10-31,2024-06-22,Consultant
EMP_03197,PRJ_0180,Project_0180,Product Development,Manufacturing,2022-12-02,2024-08-23,Analyst
EMP_03197,PRJ_0198,Project_0198,Managed Services,Telecom,2022-05-02,2023-07-25,Developer
EMP_03197,PRJ_0074,Project_0074,Managed Services,Telecom,2022-07-28,2024-03-19,QA Engineer
EMP_03198,PRJ_0012,Project_0012,Product Development,Manufacturing,2021-04-02,2021-07-13,Senior Developer
EMP_03198,PRJ_0025,Project_0025,R&D,Retail & E-Commerce,2021-04-02,2021-07-13,Senior Developer
EMP_03198,PRJ_0169,Project_0169,Internal,BFSI,2021-04-02,2021-07-13,Analyst
EMP_03198,PRJ_0088,Project_0088,Internal,Healthcare,2021-04-02,2021-05-31,DevOps
EMP_03199,PRJ_0095,Project_0095,Consulting,Telecom,2023-05-31,2024-05-31,QA Engineer
EMP_03199,PRJ_0149,Project_0149,R&D,Healthcare,2023-05-31,2024-07-25,Analyst
EMP_03199,PRJ_0111,Project_0111,Digital Transformation,Retail & E-Commerce,2023-05-31,2023-08-10,Developer
EMP_03200,PRJ_0103,Project_0103,Internal,BFSI,2022-12-23,2024-12-31,Manager
EMP_03200,PRJ_0006,Project_0006,Digital Transformation,Healthcare,2022-09-15,2024-03-08,Architect
EMP_03201,PRJ_0063,Project_0063,Product Development,Manufacturing,2022-01-17,2023-10-19,Tech Lead
EMP_03201,PRJ_0069,Project_0069,R&D,BFSI,2022-01-17,2022-09-08,Senior Developer
EMP_03202,PRJ_0185,Project_0185,Consulting,Energy,2022-06-28,2023-11-23,Developer
EMP_03202,PRJ_0133,Project_0133,Product Development,Manufacturing,2019-09-16,2022-01-03,Developer
EMP_03203,PRJ_0142,Project_0142,R&D,Retail & E-Commerce,2020-02-10,2020-03-06,Manager
EMP_03203,PRJ_0022,Project_0022,R&D,Manufacturing,2020-02-10,2021-05-30,Architect
EMP_03203,PRJ_0105,Project_0105,Managed Services,Healthcare,2020-06-06,2021-04-02,Architect
EMP_03204,PRJ_0197,Project_0197,R&D,Manufacturing,2021-05-10,2023-07-29,QA Engineer
EMP_03204,PRJ_0143,Project_0143,Digital Transformation,Telecom,2021-09-18,2023-06-10,Senior Developer
EMP_03205,PRJ_0012,Project_0012,Product Development,Manufacturing,2021-12-29,2022-08-13,Tech Lead
EMP_03205,PRJ_0199,Project_0199,Managed Services,Manufacturing,2021-12-29,2022-03-06,Developer
EMP_03205,PRJ_0192,Project_0192,R&D,Healthcare,2021-12-29,2022-03-10,Analyst
EMP_03206,PRJ_0074,Project_0074,Managed Services,Telecom,2023-07-12,2024-03-19,Manager
EMP_03206,PRJ_0151,Project_0151,Product Development,Healthcare,2023-07-12,2023-08-31,Consultant
EMP_03207,PRJ_0129,Project_0129,Internal,Healthcare,2023-11-01,2024-05-07,Senior Developer
EMP_03207,PRJ_0091,Project_0091,Consulting,Retail & E-Commerce,2023-11-01,2024-05-07,QA Engineer
EMP_03208,PRJ_0129,Project_0129,Internal,Healthcare,2022-05-02,2024-05-23,Analyst
EMP_03208,PRJ_0074,Project_0074,Managed Services,Telecom,2022-07-28,2024-03-19,QA Engineer
EMP_03209,PRJ_0170,Project_0170,Product Development,Manufacturing,2019-07-10,2019-12-19,Analyst
EMP_03210,PRJ_0073,Project_0073,Managed Services,Retail & E-Commerce,2022-09-19,2024-12-31,Senior Developer
EMP_03210,PRJ_0095,Project_0095,Consulting,Telecom,2022-09-19,2024-05-31,QA Engineer
EMP_03210,PRJ_0013,Project_0013,Consulting,Healthcare,2022-09-19,2024-12-26,Analyst
EMP_03210,PRJ_0160,Project_0160,Consulting,Healthcare,2022-09-19,2024-12-31,Tech Lead
EMP_03211,PRJ_0019,Project_0019,Internal,BFSI,2022-07-21,2023-03-16,DevOps
EMP_03212,PRJ_0156,Project_0156,Product Development,Logistics,2021-11-13,2023-04-10,Architect
EMP_03212,PRJ_0012,Project_0012,Product Development,Manufacturing,2020-11-12,2022-09-03,Developer
EMP_03213,PRJ_0049,Project_0049,Product Development,BFSI,2019-11-19,2021-06-13,Developer
EMP_03213,PRJ_0186,Project_0186,Managed Services,Retail & E-Commerce,2019-11-19,2021-05-21,Developer
EMP_03214,PRJ_0021,Project_0021,Digital Transformation,Telecom,2022-04-30,2023-03-26,DevOps
EMP_03214,PRJ_0123,Project_0123,Digital Transformation,Manufacturing,2022-05-02,2023-11-23,Manager
EMP_03215,PRJ_0093,Project_0093,Digital Transformation,Government,2021-11-22,2022-09-18,Manager
EMP_03215,PRJ_0013,Project_0013,Consulting,Healthcare,2022-09-08,2024-12-26,Analyst
EMP_03216,PRJ_0168,Project_0168,Managed Services,Energy,2021-05-15,2022-01-13,Manager
EMP_03216,PRJ_0003,Project_0003,Digital Transformation,Telecom,2021-05-15,2023-12-24,Architect
EMP_03216,PRJ_0133,Project_0133,Product Development,Manufacturing,2021-05-15,2022-01-03,Analyst
EMP_03216,PRJ_0044,Project_0044,Product Development,Energy,2021-05-15,2021-06-15,Developer
EMP_03217,PRJ_0062,Project_0062,R&D,BFSI,2023-07-06,2023-10-25,Analyst
EMP_03217,PRJ_0144,Project_0144,Consulting,Retail & E-Commerce,2023-07-06,2023-10-12,Developer
EMP_03217,PRJ_0152,Project_0152,Consulting,Telecom,2023-07-06,2023-11-23,Tech Lead
EMP_03218,PRJ_0103,Project_0103,Internal,BFSI,2022-12-23,2024-12-31,DevOps
EMP_03218,PRJ_0104,Project_0104,Product Development,Retail & E-Commerce,2022-04-07,2024-11-22,Manager
EMP_03218,PRJ_0129,Project_0129,Internal,Healthcare,2021-12-13,2024-05-23,Manager
EMP_03219,PRJ_0014,Project_0014,Consulting,Retail & E-Commerce,2023-10-08,2024-12-31,Consultant
EMP_03219,PRJ_0074,Project_0074,Managed Services,Telecom,2023-10-08,2024-03-19,Analyst
EMP_03220,PRJ_0171,Project_0171,Internal,Logistics,2023-12-16,2024-10-16,QA Engineer
EMP_03220,PRJ_0036,Project_0036,Product Development,Retail & E-Commerce,2023-12-16,2024-02-08,Developer
EMP_03220,PRJ_0017,Project_0017,Product Development,Manufacturing,2023-12-16,2024-04-26,Consultant
EMP_03220,PRJ_0006,Project_0006,Digital Transformation,Healthcare,2023-12-16,2024-03-08,Analyst
EMP_03221,PRJ_0089,Project_0089,Product Development,Manufacturing,2022-11-21,2024-02-14,Developer
EMP_03222,PRJ_0125,Project_0125,Product Development,BFSI,2022-04-21,2022-05-18,DevOps
EMP_03222,PRJ_0174,Project_0174,Internal,BFSI,2022-04-21,2024-07-20,Analyst
EMP_03223,PRJ_0154,Project_0154,Consulting,Healthcare,2022-09-28,2024-09-17,Architect
EMP_03223,PRJ_0081,Project_0081,Managed Services,Retail & E-Commerce,2022-12-28,2024-12-31,Consultant
EMP_03223,PRJ_0152,Project_0152,Consulting,Telecom,2022-09-28,2024-12-31,Architect
EMP_03223,PRJ_0067,Project_0067,Managed Services,Telecom,2021-08-02,2022-08-01,Tech Lead
EMP_03224,PRJ_0052,Project_0052,Product Development,Retail & E-Commerce,2021-09-27,2022-06-15,DevOps
EMP_03224,PRJ_0175,Project_0175,Product Development,Retail & E-Commerce,2021-09-27,2021-10-23,Analyst
EMP_03224,PRJ_0029,Project_0029,Managed Services,Logistics,2022-12-05,2023-11-30,Tech Lead
EMP_03225,PRJ_0191,Project_0191,R&D,Manufacturing,2019-05-17,2020-07-30,Architect
EMP_03226,PRJ_0139,Project_0139,Internal,BFSI,2022-12-26,2024-12-31,Tech Lead
EMP_03227,PRJ_0022,Project_0022,R&D,Manufacturing,2021-05-10,2021-05-30,Architect
EMP_03227,PRJ_0200,Project_0200,Consulting,Retail & E-Commerce,2021-05-10,2022-06-13,QA Engineer
EMP_03227,PRJ_0144,Project_0144,Consulting,Retail & E-Commerce,2022-01-20,2022-08-25,Developer
EMP_03227,PRJ_0163,Project_0163,Digital Transformation,Logistics,2021-05-10,2021-10-21,Tech Lead
EMP_03228,PRJ_0148,Project_0148,Consulting,Logistics,2023-05-27,2024-04-24,Developer
EMP_03229,PRJ_0061,Project_0061,Product Development,BFSI,2021-06-21,2022-12-01,Tech Lead
EMP_03229,PRJ_0027,Project_0027,Product Development,Healthcare,2021-06-21,2023-01-25,Architect
EMP_03229,PRJ_0144,Project_0144,Consulting,Retail & E-Commerce,2022-01-20,2023-10-12,Manager
EMP_03230,PRJ_0156,Project_0156,Product Development,Logistics,2023-04-30,2023-05-07,Senior Developer
EMP_03230,PRJ_0013,Project_0013,Consulting,Healthcare,2023-04-30,2024-12-26,QA Engineer
EMP_03231,PRJ_0174,Project_0174,Internal,BFSI,2022-10-08,2024-07-20,Senior Developer
EMP_03231,PRJ_0031,Project_0031,Internal,Manufacturing,2022-10-08,2023-07-28,DevOps
EMP_03231,PRJ_0121,Project_0121,Digital Transformation,Retail & E-Commerce,2022-10-08,2023-11-05,Architect
EMP_03231,PRJ_0185,Project_0185,Consulting,Energy,2022-10-08,2024-05-18,Developer
EMP_03232,PRJ_0192,Project_0192,R&D,Healthcare,2020-09-16,2022-03-10,Tech Lead
EMP_03232,PRJ_0197,Project_0197,R&D,Manufacturing,2021-05-10,2022-06-07,QA Engineer
EMP_03232,PRJ_0131,Project_0131,Managed Services,Retail & E-Commerce,2020-12-15,2022-06-07,DevOps
EMP_03232,PRJ_0108,Project_0108,Product Development,BFSI,2020-05-12,2021-09-12,Consultant
EMP_03233,PRJ_0146,Project_0146,Product Development,Manufacturing,2019-12-13,2020-05-06,QA Engineer
EMP_03234,PRJ_0008,Project_0008,Digital Transformation,Manufacturing,2022-10-19,2023-10-06,DevOps
EMP_03234,PRJ_0123,Project_0123,Digital Transformation,Manufacturing,2022-10-19,2023-11-23,Architect
EMP_03234,PRJ_0198,Project_0198,Managed Services,Telecom,2022-10-19,2023-07-25,Consultant
EMP_03234,PRJ_0054,Project_0054,Consulting,Retail & E-Commerce,2022-10-19,2024-04-04,Manager
EMP_03235,PRJ_0140,Project_0140,R&D,BFSI,2023-12-18,2024-12-31,Consultant
EMP_03235,PRJ_0085,Project_0085,Digital Transformation,BFSI,2023-12-18,2024-11-04,Tech Lead
EMP_03235,PRJ_0042,Project_0042,Internal,Telecom,2023-12-18,2024-02-05,QA Engineer
EMP_03236,PRJ_0005,Project_0005,Managed Services,Manufacturing,2022-01-28,2022-05-25,DevOps
EMP_03236,PRJ_0015,Project_0015,Consulting,Retail & E-Commerce,2022-03-07,2023-01-31,Manager
EMP_03236,PRJ_0018,Project_0018,Managed Services,Logistics,2022-04-30,2022-12-26,Senior Developer
EMP_03237,PRJ_0198,Project_0198,Managed Services,Telecom,2022-10-01,2023-07-04,Manager
EMP_03237,PRJ_0042,Project_0042,Internal,Telecom,2022-10-01,2023-07-04,Analyst
EMP_03237,PRJ_0152,Project_0152,Consulting,Telecom,2022-10-01,2023-07-04,Senior Developer
EMP_03237,PRJ_0079,Project_0079,Consulting,Logistics,2022-10-01,2022-11-21,Architect
EMP_03238,PRJ_0023,Project_0023,R&D,Retail & E-Commerce,2022-03-23,2022-06-28,Manager
EMP_03239,PRJ_0013,Project_0013,Consulting,Healthcare,2023-12-12,2024-12-26,QA Engineer
EMP_03239,PRJ_0148,Project_0148,Consulting,Logistics,2023-12-12,2024-04-24,Developer
EMP_03239,PRJ_0135,Project_0135,R&D,Telecom,2023-12-12,2024-10-11,Tech Lead
EMP_03239,PRJ_0042,Project_0042,Internal,Telecom,2023-12-12,2024-02-05,Consultant
EMP_03240,PRJ_0079,Project_0079,Consulting,Logistics,2021-12-26,2022-11-21,Manager
EMP_03241,PRJ_0093,Project_0093,Digital Transformation,Government,2021-11-22,2022-09-18,Architect
EMP_03241,PRJ_0091,Project_0091,Consulting,Retail & E-Commerce,2022-11-03,2024-12-31,DevOps
EMP_03241,PRJ_0033,Project_0033,Consulting,Telecom,2022-12-25,2024-12-31,Developer
EMP_03241,PRJ_0148,Project_0148,Consulting,Logistics,2022-02-04,2024-04-24,Tech Lead
EMP_03242,PRJ_0107,Project_0107,Product Development,BFSI,2021-05-23,2022-03-19,DevOps
EMP_03242,PRJ_0162,Project_0162,Product Development,Government,2022-09-02,2024-06-23,Manager
EMP_03242,PRJ_0184,Project_0184,Digital Transformation,Manufacturing,2022-12-01,2024-09-21,Architect
EMP_03243,PRJ_0034,Project_0034,Managed Services,BFSI,2020-08-16,2021-11-09,Consultant
EMP_03243,PRJ_0141,Project_0141,Managed Services,Retail & E-Commerce,2021-01-29,2023-01-19,Consultant
EMP_03244,PRJ_0094,Project_0094,R&D,Energy,2020-11-16,2021-06-30,Senior Developer
EMP_03245,PRJ_0062,Project_0062,R&D,BFSI,2022-08-01,2023-05-05,Architect
EMP_03245,PRJ_0180,Project_0180,Product Development,Manufacturing,2022-12-02,2023-05-05,Architect
