employee_id,gender,age,location,department,role,level,joining_date,college_tier,manager_id,status
201023,Male,36,Chennai,Engineering,Senior Software Engineer,L3,2023-05-07,Tier-3,MGR0911,Active
201024,Female,33,Chennai,Data Science,Data Scientist,L2,2020-09-22,Tier-1,MGR0964,Active
201025,Male,24,Noida,Support,Support Analyst,L1,2024-06-09,Tier-3,MGR0242,Active
201026,Male,28,Chennai,Cloud,Cloud Engineer,L2,2022-03-16,Tier-3,MGR0601,Active
201027,Male,33,Hyderabad,Cloud,Cloud Engineer,L2,2018-08-26,Tier-3,MGR0160,Active
201028,Male,50,Mumbai,Cyber Security,Security Manager,L5,2018-06-29,Tier-1,MGR0132,Active
201029,Female,32,Pune,Cloud,Cloud Engineer,L2,2025-02-25,Tier-2,MGR0269,Active
201030,Male,31,Pune,Sales,Sales Associate,L1,2018-05-23,Tier-3,MGR0103,Active
201031,Male,30,Noida,Sales,Account Executive,L2,2021-11-11,Tier-3,MGR1322,Exited
201032,Male,35,Noida,HR,HR Specialist,L2,2019-02-26,Tier-3,MGR0265,Active
201033,Female,32,Mumbai,Cloud,Senior Cloud Engineer,L3,2025-09-26,Tier-2,MGR1483,Active
201034,Male,38,Mumbai,Sales,Sales Director,L4,2025-01-13,Tier-3,MGR0107,Active
201035,Male,37,Bengaluru,Cloud,Cloud Engineer,L2,2019-05-31,Tier-3,MGR0231,Exited
201036,Male,25,Mumbai,HR,HR Associate,L1,2025-12-07,Tier-3,MGR0094,Active
201037,Male,46,Hyderabad,Engineering,Lead Engineer,L4,2019-01-27,Tier-3,MGR0999,Exited
201038,Male,32,Chennai,Support,Senior Support Analyst,L2,2025-01-11,Tier-2,MGR1197,Active
201039,Male,33,Hyderabad,Cyber Security,Security Engineer,L2,2021-02-09,Tier-3,MGR1168,Active
201040,Female,40,Hyderabad,Finance,Finance Lead,L4,2024-04-02,Tier-2,MGR0685,Active
201041,Male,30,Bengaluru,Cyber Security,Security Engineer,L2,2021-12-16,Tier-2,MGR1149,Exited
201042,Male,30,Chennai,Finance,Finance Analyst,L2,2022-01-09,Tier-3,MGR1133,Active
201043,Male,46,Mumbai,Data Science,Data Science Manager,L5,2024-05-02,Tier-2,MGR1335,Active
201044,Female,31,Mumbai,Marketing,Marketing Specialist,L2,2021-11-06,Tier-3,MGR0997,Active
201045,Male,33,Chennai,Data Science,Senior Data Scientist,L3,2024-07-27,Tier-1,MGR0554,Active
201046,Male,48,Chennai,Support,Support Director,L5,2022-11-05,Tier-2,MGR0631,Active
201047,Male,46,Bengaluru,Data Science,Data Science Manager,L5,2023-04-02,Tier-1,MGR1000,Exited
201048,Male,42,Bengaluru,Sales,Senior Account Executive,L3,2019-06-14,Tier-3,MGR1322,Exited
201049,Male,48,Chennai,Data Science,Data Science Manager,L5,2020-05-31,Tier-2,MGR0961,Active
201050,Female,37,Noida,Marketing,Marketing Specialist,L2,2018-11-05,Tier-3,MGR0171,Exited
201051,Male,40,Pune,Engineering,Lead Engineer,L4,2021-03-30,Tier-3,MGR1345,Active
201052,Male,27,Chennai,Support,Support Analyst,L1,2024-03-07,Tier-3,MGR0047,Exited
201053,Male,32,Pune,Sales,Senior Account Executive,L3,2025-11-20,Tier-2,MGR0026,Active
201054,Female,44,Bengaluru,HR,Senior HR Specialist,L3,2018-02-26,Tier-2,MGR0082,Active
201055,Female,33,Noida,Finance,Finance Analyst,L2,2021-07-06,Tier-2,MGR0298,Active
201056,Male,34,Pune,Data Science,Senior Data Scientist,L3,2025-03-26,Tier-3,MGR0315,Active
201057,Female,41,Noida,Data Science,Senior Data Scientist,L3,2021-05-12,Tier-2,MGR0396,Active
201058,Male,29,Noida,Support,Senior Support Analyst,L2,2025-12-02,Tier-3,MGR1276,Active
201059,Male,31,Hyderabad,Data Science,Data Scientist,L2,2022-12-04,Tier-2,MGR0287,Active
201060,Male,25,Chennai,Cloud,Cloud Associate,L1,2025-03-09,Tier-3,MGR1427,Active
201061,Male,38,Noida,HR,Senior HR Specialist,L3,2021-06-14,Tier-2,MGR1015,Active
201062,Male,29,Noida,Sales,Sales Associate,L1,2020-09-16,Tier-1,MGR1004,Active
201063,Female,29,Hyderabad,HR,HR Specialist,L2,2022-06-14,Tier-1,MGR1223,Active
201064,Male,42,Chennai,Engineering,Engineering Manager,L5,2025-09-04,Tier-3,MGR1394,Active
201065,Female,30,Noida,Cloud,Cloud Engineer,L2,2023-02-12,Tier-3,MGR0526,Active
201066,Female,52,Chennai,Finance,Finance Manager,L5,2018-03-12,Tier-3,MGR0170,Active
201067,Female,36,Pune,HR,Senior HR Specialist,L3,2024-08-21,Tier-2,MGR1459,Active
201068,Female,37,Noida,HR,HR Specialist,L2,2018-11-03,Tier-2,MGR0087,Active
201069,Male,51,Hyderabad,Cyber Security,Security Manager,L5,2020-03-14,Tier-1,MGR1175,Active
201070,Male,47,Chennai,Data Science,Lead Data Scientist,L4,2019-07-27,Tier-3,MGR1073,Active
201071,Male,36,Mumbai,Cloud,Cloud Engineer,L2,2018-08-14,Tier-2,MGR0169,Active
201072,Female,37,Noida,Support,Support Lead,L3,2025-06-22,Tier-2,MGR1377,Active
201073,Male,37,Hyderabad,HR,HR Manager,L4,2025-12-21,Tier-2,MGR0663,Active
201074,Male,32,Pune,Marketing,Marketing Specialist,L2,2019-07-15,Tier-3,MGR0822,Active
201075,Female,33,Bengaluru,Cyber Security,Security Engineer,L2,2020-04-15,Tier-2,MGR1204,Active
201076,Male,40,Mumbai,Engineering,Senior Software Engineer,L3,2020-07-15,Tier-1,MGR0245,Active
201077,Female,42,Pune,Cloud,Senior Cloud Engineer,L3,2019-11-20,Tier-3,MGR0116,Active
201078,Male,48,Mumbai,Cyber Security,Security Manager,L5,2019-12-08,Tier-2,MGR0213,Exited
201079,Female,40,Bengaluru,Data Science,Lead Data Scientist,L4,2022-07-18,Tier-3,MGR0259,Active
201080,Male,50,Chennai,HR,HR Director,L5,2018-07-26,Tier-3,MGR0094,Active
201081,Female,35,Noida,HR,Senior HR Specialist,L3,2023-09-16,Tier-2,MGR0868,Active
201082,Female,46,Mumbai,Data Science,Lead Data Scientist,L4,2020-05-17,Tier-1,MGR0902,Active
201083,Female,28,Bengaluru,Sales,Account Executive,L2,2019-08-03,Tier-2,MGR1325,Active
201084,Female,37,Hyderabad,Sales,Senior Account Executive,L3,2021-08-13,Tier-2,MGR1360,Active
201085,Male,42,Pune,Finance,Finance Lead,L4,2025-07-01,Tier-3,MGR0957,Active
201086,Male,37,Mumbai,Engineering,Software Engineer,L2,2018-02-18,Tier-2,MGR0123,Active
201087,Male,34,Mumbai,Support,Senior Support Analyst,L2,2022-08-29,Tier-2,MGR0927,Exited
201088,Male,47,Hyderabad,Cyber Security,Security Manager,L5,2023-02-13,Tier-1,MGR0323,Exited
201089,Female,28,Chennai,Engineering,Software Engineer,L2,2023-11-13,Tier-2,MGR1392,Active
201090,Female,44,Hyderabad,Sales,Senior Account Executive,L3,2018-04-02,Tier-2,MGR0105,Active
201091,Female,51,Chennai,Sales,VP Sales,L5,2019-11-25,Tier-2,MGR1332,Active
201092,Female,48,Noida,Marketing,Marketing Director,L5,2022-09-30,Tier-3,MGR0952,Active
201093,Male,30,Bengaluru,Engineering,Software Engineer,L2,2018-10-04,Tier-3,MGR0128,Exited
201094,Male,38,Bengaluru,Cloud,Senior Cloud Engineer,L3,2020-09-24,Tier-2,MGR0097,Active
201095,Male,48,Chennai,Cyber Security,Security Manager,L5,2021-04-22,Tier-1,MGR0943,Active
201096,Female,47,Pune,Finance,Finance Manager,L5,2022-03-01,Tier-2,MGR1068,Active
201097,Female,36,Pune,Data Science,Data Scientist,L2,2019-12-04,Tier-3,MGR1000,Active
201098,Female,31,Bengaluru,Cyber Security,Security Analyst,L1,2018-09-15,Tier-1,MGR0134,Active
201099,Female,27,Hyderabad,HR,HR Specialist,L2,2025-09-11,Tier-2,MGR1235,Active
201100,Male,31,Noida,Cyber Security,Security Analyst,L1,2018-07-23,Tier-1,MGR0146,Active
201101,Female,33,Chennai,Support,Support Analyst,L1,2018-01-14,Tier-3,MGR0090,Active
201102,Male,51,Pune,Support,Support Director,L5,2019-06-13,Tier-3,MGR1278,Active
201103,Female,33,Bengaluru,Sales,Senior Account Executive,L3,2021-08-04,Tier-3,MGR1484,Active
201104,Female,42,Chennai,Marketing,Marketing Manager,L4,2022-10-16,Tier-3,MGR0908,Active
201105,Male,23,Bengaluru,Cyber Security,Security Engineer,L2,2023-11-27,Tier-2,MGR0531,Active
201106,Male,37,Chennai,Sales,Senior Account Executive,L3,2023-03-19,Tier-3,MGR0131,Active
201107,Male,43,Pune,Data Science,Lead Data Scientist,L4,2020-09-15,Tier-1,MGR0872,Exited
201108,Female,43,Mumbai,Finance,Finance Lead,L4,2020-07-20,Tier-3,MGR0551,Active
201109,Male,44,Pune,Support,Support Manager,L4,2021-07-02,Tier-3,MGR0028,Active
201110,Female,32,Mumbai,HR,HR Specialist,L2,2020-10-24,Tier-2,MGR0072,Active
201111,Female,36,Chennai,Support,Support Lead,L3,2024-04-01,Tier-2,MGR0059,Active
201112,Female,43,Chennai,Sales,Senior Account Executive,L3,2018-03-09,Tier-2,MGR0107,Exited
201113,Male,26,Bengaluru,Engineering,Associate Software Engineer,L1,2025-04-19,Tier-1,MGR1432,Exited
201114,Female,23,Chennai,Finance,Finance Associate,L1,2025-05-29,Tier-3,MGR0878,Active
201115,Male,39,Chennai,Engineering,Lead Engineer,L4,2025-10-27,Tier-2,MGR0650,Exited
201116,Female,47,Hyderabad,Sales,Sales Director,L4,2018-02-14,Tier-1,MGR0108,Active
201117,Male,27,Hyderabad,Finance,Finance Associate,L1,2021-12-10,Tier-2,MGR0246,Active
201118,Female,39,Hyderabad,Finance,Senior Finance Analyst,L3,2019-05-24,Tier-1,MGR1371,Exited
201119,Male,38,Noida,Engineering,Lead Engineer,L4,2025-04-01,Tier-3,MGR0257,Active
201120,Male,45,Noida,Cloud,Cloud Lead,L4,2019-12-18,Tier-3,MGR0089,Active
201121,Male,27,Chennai,Finance,Finance Associate,L1,2022-02-15,Tier-3,MGR1065,Active
201122,Male,46,Mumbai,HR,HR Director,L5,2025-04-21,Tier-2,MGR0832,Active
201123,Female,32,Mumbai,Cyber Security,Security Engineer,L2,2019-10-29,Tier-3,MGR0173,Active
201124,Female,24,Bengaluru,Marketing,Marketing Associate,L1,2023-07-18,Tier-1,MGR0997,Active
201125,Male,50,Hyderabad,Cyber Security,Security Manager,L5,2018-06-20,Tier-2,MGR0156,Exited
201126,Male,39,Pune,Sales,Senior Account Executive,L3,2019-03-18,Tier-2,MGR1342,Active
201127,Female,34,Noida,Cyber Security,Senior Security Engineer,L3,2025-07-03,Tier-2,MGR0498,Exited
201128,Female,44,Hyderabad,Marketing,Marketing Director,L5,2023-09-19,Tier-2,MGR0764,Active
201129,Male,31,Pune,Cloud,Cloud Engineer,L2,2025-08-09,Tier-2,MGR1285,Active
201130,Female,25,Hyderabad,HR,HR Associate,L1,2024-01-19,Tier-3,MGR1406,Active
201131,Male,41,Noida,Sales,Sales Director,L4,2024-10-30,Tier-2,MGR0576,Active
201132,Male,41,Bengaluru,Data Science,Lead Data Scientist,L4,2022-04-24,Tier-3,MGR0144,Active
201133,Male,32,Noida,Finance,Finance Analyst,L2,2020-01-20,Tier-2,MGR0519,Active
201134,Male,40,Chennai,Finance,Finance Lead,L4,2022-11-23,Tier-1,MGR0926,Active
201135,Female,39,Bengaluru,HR,Senior HR Specialist,L3,2022-07-08,Tier-3,MGR1255,Active
201136,Male,42,Mumbai,Data Science,Lead Data Scientist,L4,2023-01-03,Tier-1,MGR0931,Active
201137,Male,30,Bengaluru,Data Science,Associate Data Scientist,L1,2018-06-12,Tier-1,MGR0186,Exited
201138,Female,46,Pune,Support,Support Manager,L4,2021-01-20,Tier-3,MGR0818,Active
201139,Male,28,Noida,Cyber Security,Security Engineer,L2,2024-12-15,Tier-1,MGR0575,Active
201140,Male,29,Pune,HR,HR Associate,L1,2019-04-16,Tier-2,MGR0392,Active
201141,Female,47,Bengaluru,Cloud,Cloud Lead,L4,2018-07-01,Tier-3,MGR0172,Active
201142,Male,28,Noida,Cloud,Cloud Engineer,L2,2023-11-15,Tier-3,MGR0235,Active
201143,Female,39,Noida,Engineering,Senior Software Engineer,L3,2021-01-30,Tier-2,MGR0849,Active
201144,Male,23,Pune,Cyber Security,Security Analyst,L1,2023-12-11,Tier-3,MGR0279,Active
201145,Male,38,Chennai,Cloud,Cloud Engineer,L2,2018-10-08,Tier-3,MGR0189,Active
201146,Male,40,Pune,Cloud,Senior Cloud Engineer,L3,2018-05-06,Tier-1,MGR0221,Active
201147,Female,31,Bengaluru,HR,HR Specialist,L2,2021-04-26,Tier-2,MGR1213,Active
201148,Female,39,Chennai,Data Science,Lead Data Scientist,L4,2023-11-03,Tier-2,MGR0495,Active
201149,Male,46,Pune,Engineering,Lead Engineer,L4,2020-10-02,Tier-2,MGR0277,Active
201150,Female,38,Chennai,Finance,Senior Finance Analyst,L3,2022-11-25,Tier-1,MGR1119,Active
201151,Female,35,Noida,Engineering,Senior Software Engineer,L3,2023-09-26,Tier-1,MGR1224,Active
201152,Male,33,Pune,Sales,Senior Account Executive,L3,2019-03-14,Tier-1,MGR1360,Active
201153,Male,35,Mumbai,Finance,Finance Analyst,L2,2019-04-01,Tier-3,MGR1301,Active
201154,Male,49,Mumbai,Sales,VP Sales,L5,2019-01-06,Tier-1,MGR1364,Active
201155,Female,40,Chennai,Marketing,Marketing Manager,L4,2023-09-10,Tier-3,MGR0718,Active
201156,Male,45,Mumbai,Support,Support Director,L5,2022-12-26,Tier-3,MGR0959,Active
201157,Male,31,Noida,Cyber Security,Security Engineer,L2,2021-09-27,Tier-2,MGR0905,Active
201158,Female,43,Noida,Marketing,Senior Marketing Specialist,L3,2019-02-16,Tier-1,MGR0992,Active
201159,Male,45,Bengaluru,HR,HR Director,L5,2025-01-02,Tier-3,MGR1409,Active
201160,Female,43,Bengaluru,Cloud,Cloud Architect,L5,2025-11-27,Tier-3,MGR0639,Active
201161,Female,41,Hyderabad,Sales,Senior Account Executive,L3,2018-10-10,Tier-2,MGR0111,Exited
201162,Male,30,Noida,Support,Senior Support Analyst,L2,2025-11-29,Tier-3,MGR1428,Active
201163,Male,32,Noida,Finance,Finance Analyst,L2,2019-09-29,Tier-3,MGR1299,Active
201164,Female,46,Hyderabad,Data Science,Lead Data Scientist,L4,2020-03-15,Tier-1,MGR0859,Active
201165,Female,21,Bengaluru,Cyber Security,Security Analyst,L1,2025-09-11,Tier-1,MGR0339,Active
201166,Male,48,Pune,Support,Support Director,L5,2021-09-16,Tier-3,MGR0818,Exited
201167,Male,25,Hyderabad,Engineering,Software Engineer,L2,2025-01-31,Tier-3,MGR0225,Active
201168,Female,41,Pune,Engineering,Senior Software Engineer,L3,2020-06-30,Tier-2,MGR0319,Active
201169,Female,29,Hyderabad,Engineering,Software Engineer,L2,2021-08-15,Tier-2,MGR0824,Active
201170,Male,45,Hyderabad,Data Science,Data Science Manager,L5,2024-02-04,Tier-2,MGR1170,Active
201171,Female,23,Pune,Sales,Sales Associate,L1,2023-09-28,Tier-2,MGR0008,Exited
201172,Male,43,Bengaluru,Data Science,Lead Data Scientist,L4,2022-07-26,Tier-3,MGR1272,Active
201173,Male,25,Chennai,Cyber Security,Security Analyst,L1,2023-10-05,Tier-3,MGR0112,Active
201174,Male,39,Chennai,Finance,Senior Finance Analyst,L3,2022-10-19,Tier-1,MGR1437,Exited
201175,Male,39,Noida,Engineering,Senior Software Engineer,L3,2019-09-11,Tier-1,MGR1005,Active
201176,Male,42,Chennai,HR,HR Manager,L4,2024-05-28,Tier-2,MGR1104,Active
201177,Female,43,Bengaluru,Data Science,Lead Data Scientist,L4,2023-10-15,Tier-2,MGR0449,Active
201178,Male,41,Noida,Sales,Sales Director,L4,2022-06-09,Tier-1,MGR1125,Active
201179,Female,26,Bengaluru,Cloud,Cloud Associate,L1,2025-02-21,Tier-2,MGR0141,Active
201180,Male,38,Pune,Engineering,Senior Software Engineer,L3,2023-06-01,Tier-2,MGR1224,Exited
201181,Female,30,Pune,Data Science,Associate Data Scientist,L1,2021-02-20,Tier-2,MGR1272,Active
201182,Female,50,Chennai,Cyber Security,Security Manager,L5,2018-09-27,Tier-2,MGR0173,Active
201183,Male,32,Bengaluru,HR,HR Specialist,L2,2023-09-11,Tier-1,MGR0232,Active
201184,Female,25,Noida,HR,HR Associate,L1,2021-12-27,Tier-2,MGR1307,Active
201185,Male,43,Bengaluru,Data Science,Lead Data Scientist,L4,2020-11-18,Tier-2,MGR0732,Active
201186,Female,40,Hyderabad,Finance,Finance Lead,L4,2024-04-26,Tier-1,MGR0237,Active
201187,Male,42,Chennai,Engineering,Senior Software Engineer,L3,2018-03-16,Tier-3,MGR0129,Active
201188,Female,35,Mumbai,Data Science,Senior Data Scientist,L3,2023-11-20,Tier-2,MGR0142,Active
201189,Male,31,Hyderabad,Cyber Security,Security Analyst,L1,2019-04-06,Tier-1,MGR0156,Exited
201190,Male,39,Chennai,Engineering,Senior Software Engineer,L3,2019-06-04,Tier-2,MGR1011,Exited
201191,Female,35,Mumbai,HR,HR Specialist,L2,2019-07-11,Tier-3,MGR0550,Exited
201192,Male,34,Mumbai,Engineering,Senior Software Engineer,L3,2023-12-02,Tier-3,MGR1392,Active
201193,Female,25,Noida,Support,Support Analyst,L1,2023-04-30,Tier-1,MGR1247,Active
201194,Female,32,Bengaluru,Cyber Security,Senior Security Engineer,L3,2025-08-22,Tier-3,MGR1256,Active
201195,Male,38,Bengaluru,Sales,Senior Account Executive,L3,2020-03-19,Tier-1,MGR1436,Active
201196,Male,34,Hyderabad,Data Science,Data Scientist,L2,2022-05-24,Tier-2,MGR0372,Active
201197,Female,29,Pune,Marketing,Marketing Specialist,L2,2024-05-22,Tier-2,MGR1486,Active
201198,Male,47,Pune,Finance,Finance Manager,L5,2023-09-05,Tier-3,MGR1338,Exited
201199,Female,38,Mumbai,HR,HR Manager,L4,2025-07-08,Tier-3,MGR1217,Active
201200,Female,25,Chennai,Engineering,Associate Software Engineer,L1,2023-03-10,Tier-3,MGR0911,Active
201201,Male,36,Chennai,HR,Senior HR Specialist,L3,2022-05-01,Tier-1,MGR1054,Active
201202,Female,34,Pune,Data Science,Data Scientist,L2,2020-06-10,Tier-3,MGR0715,Active
201203,Female,46,Pune,Support,Support Manager,L4,2018-10-08,Tier-3,MGR0093,Active
201204,Male,46,Pune,Marketing,Marketing Manager,L4,2019-07-06,Tier-1,MGR1070,Active
201205,Male,46,Chennai,Sales,Sales Director,L4,2018-08-17,Tier-3,MGR0118,Exited
201206,Male,30,Hyderabad,Sales,Account Executive,L2,2020-12-31,Tier-2,MGR1436,Active
201207,Male,50,Noida,HR,HR Director,L5,2018-05-13,Tier-3,MGR0096,Active
201208,Female,41,Pune,Engineering,Lead Engineer,L4,2022-11-06,Tier-2,MGR0697,Active
201209,Male,32,Bengaluru,Sales,Account Executive,L2,2020-01-23,Tier-2,MGR1004,Exited
201210,Male,52,Mumbai,Finance,Finance Manager,L5,2018-04-16,Tier-3,MGR0177,Active
201211,Female,29,Chennai,Support,Senior Support Analyst,L2,2022-11-18,Tier-2,MGR0818,Active
201212,Female,26,Mumbai,Finance,Finance Associate,L1,2022-08-03,Tier-2,MGR1491,Active
201213,Female,35,Hyderabad,Cloud,Senior Cloud Engineer,L3,2019-12-26,Tier-3,MGR0029,Active
201214,Male,51,Pune,Sales,VP Sales,L5,2020-06-16,Tier-1,MGR0215,Active
201215,Female,29,Hyderabad,Cloud,Cloud Associate,L1,2020-01-12,Tier-2,MGR0086,Active
201216,Male,43,Pune,Marketing,Marketing Manager,L4,2019-12-05,Tier-3,MGR1112,Active
201217,Female,31,Bengaluru,Data Science,Associate Data Scientist,L1,2018-05-13,Tier-2,MGR0187,Active
201218,Male,42,Noida,Cyber Security,Security Lead,L4,2022-05-18,Tier-3,MGR1414,Active
201219,Male,28,Hyderabad,Support,Support Analyst,L1,2021-11-30,Tier-1,MGR0028,Active
201220,Non-binary,37,Mumbai,Cloud,Cloud Engineer,L2,2018-12-17,Tier-1,MGR0228,Active
201221,Female,27,Pune,Engineering,Software Engineer,L2,2021-05-23,Tier-2,MGR0824,Active
201222,Female,41,Hyderabad,Cloud,Senior Cloud Engineer,L3,2019-05-21,Tier-3,MGR0029,Active
201223,Female,38,Noida,Engineering,Lead Engineer,L4,2025-12-15,Tier-3,MGR0409,Active
201224,Male,34,Noida,Sales,Account Executive,L2,2021-11-29,Tier-3,MGR1053,Exited
201225,Male,33,Chennai,Sales,Account Executive,L2,2020-11-06,Tier-2,MGR0244,Active
201226,Male,49,Chennai,Cloud,Cloud Architect,L5,2020-08-19,Tier-3,MGR0080,Active
201227,Male,36,Mumbai,Sales,Senior Account Executive,L3,2021-01-13,Tier-1,MGR0344,Active
201228,Male,33,Hyderabad,Engineering,Software Engineer,L2,2019-11-04,Tier-3,MGR1024,Active
201229,Female,39,Pune,HR,HR Specialist,L2,2018-01-31,Tier-3,MGR0110,Exited
201230,Male,31,Bengaluru,Data Science,Associate Data Scientist,L1,2020-05-20,Tier-1,MGR0684,Active
201231,Female,40,Chennai,HR,HR Manager,L4,2025-12-18,Tier-3,MGR0426,Active
201232,Male,29,Chennai,Finance,Finance Analyst,L2,2022-07-15,Tier-3,MGR0856,Active
201233,Male,39,Bengaluru,Cloud,Senior Cloud Engineer,L3,2020-02-12,Tier-3,MGR0077,Active
201234,Male,27,Bengaluru,Support,Support Analyst,L1,2024-07-07,Tier-3,MGR0093,Active
201235,Female,28,Noida,Sales,Sales Associate,L1,2020-08-07,Tier-1,MGR0312,Active
201236,Female,24,Noida,Cyber Security,Security Analyst,L1,2022-11-17,Tier-2,MGR1480,Exited
201237,Male,44,Chennai,Data Science,Lead Data Scientist,L4,2022-03-02,Tier-3,MGR0585,Active
201238,Male,42,Bengaluru,Sales,Senior Account Executive,L3,2019-12-29,Tier-1,MGR1383,Active
201239,Female,34,Hyderabad,Support,Support Lead,L3,2025-06-30,Tier-1,MGR1460,Active
201240,Female,43,Chennai,Data Science,Senior Data Scientist,L3,2018-08-02,Tier-1,MGR0192,Active
201241,Female,27,Hyderabad,Marketing,Marketing Specialist,L2,2022-12-04,Tier-1,MGR0014,Active
201242,Female,47,Pune,Sales,VP Sales,L5,2022-04-14,Tier-2,MGR0084,Active
201243,Female,50,Bengaluru,Engineering,Engineering Manager,L5,2019-02-05,Tier-3,MGR1025,Active
201244,Male,39,Hyderabad,Engineering,Lead Engineer,L4,2025-10-06,Tier-3,MGR0036,Active
201245,Female,35,Noida,Marketing,Senior Marketing Specialist,L3,2024-10-29,Tier-3,MGR0435,Active
201246,Male,45,Hyderabad,Marketing,Marketing Director,L5,2023-05-06,Tier-3,MGR0549,Active
201247,Male,41,Pune,Finance,Finance Lead,L4,2025-02-06,Tier-3,MGR1478,Active
201248,Male,41,Noida,Marketing,Marketing Manager,L4,2021-11-24,Tier-1,MGR0952,Active
201249,Male,34,Hyderabad,Cloud,Senior Cloud Engineer,L3,2023-08-08,Tier-2,MGR0654,Active
201250,Male,32,Hyderabad,HR,HR Specialist,L2,2022-12-14,Tier-2,MGR0956,Active
201251,Male,33,Bengaluru,Cyber Security,Security Engineer,L2,2019-03-13,Tier-2,MGR0081,Active
201252,Male,31,Bengaluru,Finance,Finance Analyst,L2,2021-01-29,Tier-3,MGR0710,Active
201253,Female,44,Mumbai,Support,Support Director,L5,2025-11-01,Tier-3,MGR0163,Active
201254,Male,36,Mumbai,Engineering,Senior Software Engineer,L3,2025-09-16,Tier-2,MGR1296,Exited
201255,Male,42,Pune,Finance,Finance Lead,L4,2024-05-24,Tier-2,MGR0246,Active
201256,Male,24,Noida,Data Science,Associate Data Scientist,L1,2024-12-30,Tier-3,MGR0604,Active
201257,Female,46,Mumbai,Cyber Security,Security Lead,L4,2020-07-14,Tier-3,MGR1131,Active
201258,Male,33,Chennai,Engineering,Senior Software Engineer,L3,2024-09-16,Tier-3,MGR1046,Active
201259,Female,35,Noida,HR,HR Specialist,L2,2022-07-08,Tier-3,MGR0046,Active
201260,Male,49,Chennai,Data Science,Data Science Manager,L5,2019-01-23,Tier-1,MGR0978,Active
201261,Female,50,Pune,Sales,VP Sales,L5,2020-04-22,Tier-3,MGR0332,Active
201262,Female,39,Noida,Marketing,Marketing Manager,L4,2024-10-22,Tier-1,MGR1157,Active
201263,Male,35,Bengaluru,Cloud,Senior Cloud Engineer,L3,2022-09-23,Tier-3,MGR1305,Active
201264,Male,35,Mumbai,HR,HR Specialist,L2,2018-03-16,Tier-3,MGR0115,Active
201265,Male,39,Mumbai,Cloud,Senior Cloud Engineer,L3,2019-01-07,Tier-2,MGR0089,Active
201266,Male,37,Noida,Sales,Senior Account Executive,L3,2023-07-05,Tier-3,MGR0178,Active
201267,Male,44,Pune,Support,Support Manager,L4,2019-10-23,Tier-3,MGR1279,Active
201268,Male,23,Bengaluru,Cloud,Cloud Associate,L1,2025-02-15,Tier-1,MGR0141,Active
